school_id,year,success,ela_success,math_success
720050,2005,4.2,,4.2
720050,2007,5.704,6.17,5.238
720050,2008,5.85,6.176,5.524
720050,2009,5.775,6.494,5.056
720050,2010,6.239,6.417,6.061
720050,2011,5.929,6.563,5.294
720050,2012,6.443,6.985,5.9
720050,2013,6.623,6.94,6.305
720050,2014,6.237,6.687,5.787
720050,2004,4.117,,4.117
730505,2002,4.431,,4.431
730505,2003,4.745,,4.745
730505,2005,5.267,,5.267
730505,2006,6.745,6.231,7.259
730505,2007,7.346,6.866,7.826
730505,2008,7.41,6.895,7.924
730505,2009,7.394,6.699,8.088
730505,2010,7.24,6.49,7.989
730505,2011,7.824,7.259,8.389
730505,2012,7.802,7.279,8.325
730505,2013,7.947,7.561,8.333
730505,2014,8.381,7.797,8.966
730505,2004,4.94,,4.94
770505,2002,4.459,,4.459
770505,2003,3.931,,3.931
770505,2005,4.764,,4.764
770505,2007,6.102,6.774,5.43
770505,2008,6.15,6.599,5.701
770505,2009,6.489,7.123,5.855
770505,2010,6.23,6.836,5.624
770505,2011,6.283,7.078,5.487
770505,2012,6.214,6.964,5.465
770505,2013,6.772,7.273,6.271
770505,2014,6.303,6.864,5.742
770505,2006,6.289,6.226,6.352
770505,2004,4.314,,4.314
820305,2002,5.477,,5.477
820305,2003,5.0,,5.0
820305,2005,4.845,,4.845
820305,2007,6.333,7.097,5.569
820305,2008,6.711,7.112,6.31
820305,2009,7.252,7.606,6.898
820305,2010,6.892,7.089,6.696
820305,2011,7.162,7.551,6.774
820305,2012,7.014,7.23,6.799
820305,2013,7.025,7.457,6.593
820305,2014,7.027,7.068,6.987
820305,2004,5.048,,5.048
830010,2002,3.876,,3.876
830010,2003,4.007,,4.007
830010,2005,4.206,,4.206
830010,2007,5.714,6.355,5.073
830010,2008,5.808,6.207,5.408
830010,2009,6.399,6.631,6.168
830010,2010,6.284,6.811,5.758
830010,2011,6.814,7.361,6.267
830010,2012,6.149,6.93,5.367
830010,2013,6.893,7.196,6.589
830010,2004,5.284,,5.284
860305,2002,3.594,,3.594
860305,2003,3.767,,3.767
860305,2005,3.651,,3.651
860305,2007,4.963,5.473,4.453
860305,2008,5.082,5.587,4.577
860305,2009,5.437,5.765,5.109
860305,2010,5.291,6.032,4.55
860305,2011,5.988,6.549,5.428
860305,2012,5.427,6.143,4.711
860305,2013,5.146,5.819,4.474
860305,2014,5.196,6.34,4.052
860305,2004,4.466,,4.466
870305,2002,4.162,,4.162
870305,2003,4.377,,4.377
870305,2005,4.755,,4.755
870305,2007,6.31,6.821,5.798
870305,2008,5.884,6.432,5.336
870305,2009,5.902,6.544,5.26
870305,2010,5.935,6.65,5.22
870305,2011,6.008,6.864,5.152
870305,2012,6.368,6.958,5.779
870305,2013,5.763,6.854,4.673
870305,2014,5.79,6.729,4.851
870305,2004,4.27,,4.27
880405,2002,4.597,,4.597
880405,2003,5.225,,5.225
880405,2005,4.465,,4.465
880405,2007,5.866,6.71,5.022
880405,2008,6.389,6.862,5.916
880405,2009,6.518,7.263,5.772
880405,2010,7.085,7.398,6.771
880405,2011,6.65,7.316,5.985
880405,2012,6.952,7.343,6.562
880405,2013,6.454,6.957,5.95
880405,2014,6.409,6.832,5.986
880405,2004,4.82,,4.82
890005,2002,4.957,,4.957
890005,2003,5.481,,5.481
890005,2005,4.444,,4.444
890005,2007,5.762,6.667,4.857
890005,2008,5.958,6.5,5.417
890005,2009,5.857,6.667,5.048
890005,2010,5.99,6.562,5.417
890005,2011,7.204,7.849,6.559
890005,2012,6.508,7.143,5.873
890005,2013,7.745,7.941,7.549
890005,2004,4.685,,4.685
930038,2002,3.512,,3.512
930038,2003,4.238,,4.238
930038,2005,3.306,,3.306
930038,2007,3.788,5.0,2.576
930038,2008,4.953,5.629,4.277
930038,2009,4.473,5.413,3.533
930038,2010,5.016,5.778,4.254
930038,2011,4.983,5.967,4.0
930038,2012,4.247,5.305,3.19
930038,2013,4.772,5.825,3.719
930038,2014,4.255,4.823,3.688
930038,2004,4.237,,4.237
930058,2002,3.046,,3.046
930058,2003,2.497,,2.497
930058,2005,1.742,,1.742
930058,2007,4.433,5.816,3.05
930058,2008,4.887,6.081,3.694
930058,2009,5.208,6.343,4.074
930058,2010,4.024,5.203,2.846
930058,2011,4.49,5.646,3.333
930058,2012,4.176,5.568,2.784
930058,2013,4.367,5.71,3.025
930058,2014,3.449,5.017,1.881
930058,2004,3.641,,3.641
940305,2002,3.317,,3.317
940305,2003,2.826,,2.826
940305,2005,2.874,,2.874
940305,2007,4.914,5.687,4.141
940305,2008,4.815,5.535,4.095
940305,2009,5.392,5.918,4.866
940305,2010,4.787,5.349,4.225
940305,2011,5.206,6.091,4.321
940305,2012,5.466,6.19,4.742
940305,2013,5.556,5.822,5.289
940305,2014,5.787,6.273,5.302
940305,2004,3.535,,3.535
950305,2002,1.204,,1.204
950305,2003,1.475,,1.475
950305,2005,2.083,,2.083
950305,2007,3.628,4.618,2.639
950305,2008,3.827,4.796,2.857
950305,2009,4.247,5.394,3.1
950305,2010,4.686,5.314,4.059
950305,2011,4.51,5.361,3.66
950305,2012,4.162,4.757,3.568
950305,2013,3.769,4.573,2.965
950305,2014,3.827,4.795,2.859
950305,2004,1.629,,1.629
950315,2002,2.472,,2.472
950315,2003,1.992,,1.992
950315,2005,2.69,,2.69
950315,2007,4.492,5.985,3.0
950315,2008,4.564,5.872,3.257
950315,2009,3.969,5.381,2.556
950315,2010,4.466,5.337,3.596
950315,2011,4.533,5.752,3.314
950315,2012,4.515,5.657,3.374
950315,2013,4.234,5.039,3.43
950315,2014,4.832,5.291,4.374
950315,2004,2.756,,2.756
950320,2002,1.259,,1.259
950320,2003,1.496,,1.496
950320,2005,1.803,,1.803
950320,2007,4.183,5.333,3.032
950320,2008,3.832,4.308,3.356
950320,2009,4.605,5.447,3.763
950320,2010,5.174,5.521,4.826
950320,2011,5.421,5.875,4.966
950320,2012,5.647,6.019,5.275
950320,2013,5.728,5.915,5.54
950320,2014,5.827,5.82,5.833
950320,2004,1.931,,1.931
990405,2002,4.74,,4.74
990405,2003,5.59,,5.59
990405,2005,4.993,,4.993
990405,2007,6.299,6.625,5.972
990405,2008,5.852,6.27,5.433
990405,2009,6.696,6.74,6.652
990405,2010,6.509,6.887,6.132
990405,2011,6.431,6.799,6.062
990405,2012,6.563,6.806,6.319
990405,2013,6.797,6.71,6.884
990405,2014,7.045,6.775,7.315
990405,2004,5.31,,5.31
1000305,2002,3.689,,3.689
1000305,2003,4.069,,4.069
1000305,2005,3.959,,3.959
1000305,2007,4.947,5.505,4.389
1000305,2008,4.836,5.026,4.646
1000305,2009,4.719,5.325,4.113
1000305,2010,4.846,5.504,4.189
1000305,2011,4.577,5.282,3.873
1000305,2012,4.839,5.681,3.996
1000305,2013,5.233,5.733,4.733
1000305,2014,4.386,5.439,3.333
1000305,2004,3.764,,3.764
1000310,2002,4.415,,4.415
1000310,2003,4.895,,4.895
1000310,2005,5.043,,5.043
1000310,2007,5.667,6.4,4.933
1000310,2008,5.486,6.072,4.899
1000310,2009,6.435,6.917,5.952
1000310,2010,6.324,6.927,5.72
1000310,2011,6.197,6.838,5.556
1000310,2012,6.42,6.951,5.889
1000310,2013,6.39,7.001,5.779
1000310,2014,5.995,6.456,5.535
1000310,2004,4.753,,4.753
1010310,2002,4.567,,4.567
1010310,2003,4.85,,4.85
1010310,2005,5.794,,5.794
1010310,2007,6.436,6.642,6.229
1010310,2008,6.566,6.689,6.443
1010310,2009,6.794,7.104,6.485
1010310,2010,6.62,7.062,6.177
1010310,2011,6.871,7.26,6.483
1010310,2012,6.991,7.226,6.756
1010310,2013,7.229,7.526,6.933
1010310,2014,6.686,6.858,6.513
1010310,2004,4.926,,4.926
1010405,2002,5.138,,5.138
1010405,2003,5.121,,5.121
1010405,2005,6.273,,6.273
1010405,2007,6.937,7.117,6.757
1010405,2008,7.449,7.747,7.151
1010405,2009,7.159,7.616,6.703
1010405,2010,7.066,7.565,6.567
1010405,2011,7.265,7.588,6.941
1010405,2012,7.009,7.296,6.722
1010405,2013,7.028,7.43,6.627
1010405,2014,6.52,6.747,6.293
1010405,2004,5.535,,5.535
1030405,2002,2.709,,2.709
1030405,2003,2.275,,2.275
1030405,2005,2.706,,2.706
1030405,2007,4.923,6.234,3.612
1030405,2008,5.008,5.864,4.152
1030405,2009,5.121,5.973,4.268
1030405,2010,5.165,6.198,4.132
1030405,2011,5.786,6.632,4.94
1030405,2012,5.042,5.96,4.125
1030405,2013,4.105,5.179,3.032
1030405,2014,4.207,5.169,3.244
1030405,2004,2.881,,2.881
1050505,2002,5.654,,5.654
1050505,2003,5.486,,5.486
1050505,2005,6.772,,6.772
1050505,2007,7.138,7.25,7.025
1050505,2008,7.197,7.328,7.066
1050505,2009,7.186,7.013,7.358
1050505,2010,6.823,6.94,6.706
1050505,2011,7.419,7.194,7.643
1050505,2012,7.108,7.409,6.807
1050505,2006,7.128,6.702,7.553
1050505,2013,8.861,8.844,8.878
1050505,2014,8.45,8.533,8.367
1050505,2004,6.173,,6.173
1070305,2002,3.662,,3.662
1070305,2003,3.186,,3.186
1070305,2005,3.024,,3.024
1070305,2007,5.079,6.202,3.957
1070305,2008,5.292,6.069,4.514
1070305,2009,4.96,5.573,4.347
1070305,2010,5.058,5.875,4.241
1070305,2011,5.347,6.218,4.476
1070305,2012,5.146,6.023,4.269
1070305,2013,5.811,6.369,5.253
1070305,2014,5.722,6.046,5.397
1070305,2004,3.176,,3.176
1100305,2002,5.085,,5.085
1100305,2003,4.818,,4.818
1100305,2005,5.833,,5.833
1100305,2007,6.111,6.435,5.787
1100305,2008,6.413,6.381,6.444
1100305,2009,6.352,6.494,6.211
1100305,2010,6.769,6.652,6.887
1100305,2011,6.902,6.878,6.927
1100305,2012,6.841,6.841,6.841
1100305,2013,6.483,6.575,6.391
1100305,2014,6.618,6.806,6.43
1100305,2004,5.867,,5.867
1110505,2002,4.133,,4.133
1110505,2003,4.656,,4.656
1110505,2005,5.473,,5.473
1110505,2007,6.068,6.198,5.937
1110505,2008,6.078,6.341,5.815
1110505,2009,6.745,6.928,6.562
1110505,2010,6.704,6.926,6.481
1110505,2011,6.58,7.153,6.007
1110505,2012,6.611,7.311,5.912
1110505,2013,6.759,7.505,6.012
1110505,2014,6.51,7.002,6.018
1110505,2006,6.492,6.163,6.822
1110505,2004,4.789,,4.789
1140305,2002,3.184,,3.184
1140305,2003,2.987,,2.987
1140305,2005,3.468,,3.468
1140305,2007,4.425,5.287,3.563
1140305,2008,4.336,5.026,3.646
1140305,2009,5.44,6.19,4.689
1140305,2004,3.373,,3.373
1170505,2002,6.311,,6.311
1170505,2003,6.973,,6.973
1170505,2005,6.416,,6.416
1170505,2007,7.132,7.326,6.938
1170505,2008,7.273,7.138,7.407
1170505,2009,7.491,7.802,7.179
1170505,2010,7.286,7.302,7.27
1170505,2011,7.026,7.614,6.438
1170505,2012,7.278,7.554,7.003
1170505,2013,7.519,7.481,7.558
1170505,2014,7.222,7.465,6.979
1170505,2006,7.632,6.842,8.421
1170505,2004,7.564,,7.564
1220305,2002,5.182,,5.182
1220305,2003,6.082,,6.082
1220305,2005,5.409,,5.409
1220305,2007,6.636,7.383,5.888
1220305,2008,6.114,6.951,5.276
1220305,2009,6.614,7.162,6.066
1220305,2010,6.315,7.184,5.445
1220305,2011,6.475,7.139,5.811
1220305,2012,6.227,6.736,5.718
1220305,2013,6.318,7.123,5.513
1220305,2014,6.582,7.22,5.945
1220305,2004,5.516,,5.516
1250505,2002,6.94,,6.94
1250505,2003,6.907,,6.907
1250505,2005,8.176,,8.176
1250505,2007,8.231,8.129,8.333
1250505,2008,8.356,8.164,8.549
1250505,2009,8.224,8.26,8.187
1250505,2010,8.23,8.022,8.437
1250505,2011,8.43,8.497,8.363
1250505,2012,8.215,8.459,7.972
1250505,2013,8.624,8.853,8.394
1250505,2014,8.491,8.532,8.449
1250505,2006,8.85,8.533,9.167
1250505,2004,7.698,,7.698
1270505,2002,4.951,,4.951
1270505,2003,5.882,,5.882
1270505,2005,5.051,,5.051
1270505,2007,6.528,6.389,6.667
1270505,2008,6.768,6.97,6.566
1270505,2009,6.842,7.251,6.433
1270505,2010,6.763,6.86,6.667
1270505,2011,6.477,6.962,5.992
1270505,2012,6.642,6.863,6.422
1270505,2013,6.968,7.222,6.713
1270505,2014,6.825,7.196,6.455
1270505,2006,7.387,6.847,7.928
1270505,2004,5.214,,5.214
1280035,2002,3.051,,3.051
1280035,2003,3.69,,3.69
1280035,2005,4.512,,4.512
1280035,2007,5.611,6.133,5.089
1280035,2008,5.782,6.236,5.329
1280035,2009,5.6,6.324,4.877
1280035,2010,5.882,6.55,5.213
1280035,2011,5.941,6.304,5.578
1280035,2012,5.577,6.478,4.675
1280035,2013,5.408,6.115,4.7
1280035,2014,5.852,6.341,5.363
1280035,2004,4.478,,4.478
1280050,2002,2.346,,2.346
1280050,2003,2.935,,2.935
1280050,2005,3.176,,3.176
1280050,2007,4.342,5.266,3.417
1280050,2008,4.328,5.215,3.441
1280050,2009,4.315,5.238,3.393
1280050,2010,4.104,4.986,3.221
1280050,2011,4.048,4.788,3.307
1280050,2012,4.697,5.606,3.788
1280050,2013,4.704,5.059,4.35
1280050,2014,4.985,5.465,4.505
1280050,2004,2.276,,2.276
1280085,2002,2.541,,2.541
1280085,2003,2.648,,2.648
1280085,2005,2.754,,2.754
1280085,2007,4.716,5.607,3.824
1280085,2008,5.417,5.914,4.919
1280085,2009,5.494,6.243,4.746
1280085,2010,5.96,6.215,5.706
1280085,2011,5.95,6.316,5.585
1280085,2012,5.246,6.284,4.208
1280085,2013,5.992,6.59,5.394
1280085,2014,5.116,5.504,4.729
1280085,2004,3.13,,3.13
1280100,2002,1.748,,1.748
1280100,2003,2.237,,2.237
1280100,2005,2.305,,2.305
1280100,2007,4.699,5.659,3.74
1280100,2008,4.784,5.734,3.834
1280100,2009,4.87,5.984,3.756
1280100,2010,4.922,5.536,4.308
1280100,2011,5.182,5.9,4.464
1280100,2012,4.817,6.032,3.603
1280100,2013,4.935,5.922,3.948
1280100,2014,4.939,5.579,4.298
1280100,2004,2.787,,2.787
1310410,2002,5.86,,5.86
1310410,2003,6.071,,6.071
1310410,2005,5.794,,5.794
1310410,2007,6.673,7.178,6.169
1310410,2008,6.394,6.997,5.791
1310410,2009,6.854,7.185,6.523
1310410,2010,7.124,7.606,6.643
1310410,2011,7.406,8.079,6.733
1310410,2012,7.132,7.575,6.69
1310410,2013,7.5,7.692,7.308
1310410,2014,6.897,7.317,6.476
1310410,2004,5.8,,5.8
1330505,2002,3.299,,3.299
1330505,2003,3.333,,3.333
1330505,2005,3.725,,3.725
1330505,2007,5.099,5.645,4.553
1330505,2008,5.154,5.7,4.609
1330505,2009,4.682,5.482,3.882
1330505,2010,5.06,5.5,4.619
1330505,2011,5.861,6.402,5.32
1330505,2012,5.43,6.228,4.632
1330505,2013,6.308,7.131,5.485
1330505,2014,6.453,6.613,6.292
1330505,2006,5.873,5.833,5.913
1330505,2004,4.003,,4.003
1360305,2002,5.906,,5.906
1360305,2003,6.127,,6.127
1360305,2005,6.605,,6.605
1360305,2007,6.932,7.006,6.858
1360305,2008,6.707,6.985,6.428
1360305,2009,6.924,7.386,6.461
1360305,2010,7.302,7.635,6.968
1360305,2011,7.277,8.086,6.469
1360305,2012,7.553,8.078,7.027
1360305,2013,7.35,7.808,6.892
1360305,2014,7.356,7.5,7.212
1360305,2004,6.332,,6.332
1380505,2002,5.697,,5.697
1380505,2003,4.888,,4.888
1380505,2005,6.458,,6.458
1380505,2007,6.729,7.039,6.418
1380505,2008,6.916,7.165,6.667
1380505,2009,6.778,7.056,6.5
1380505,2010,6.648,7.008,6.288
1380505,2011,7.09,7.496,6.684
1380505,2012,6.99,7.39,6.59
1380505,2013,7.561,7.834,7.288
1380505,2014,7.478,7.558,7.398
1380505,2006,7.48,6.944,8.016
1380505,2004,6.143,,6.143
1390305,2002,5.014,,5.014
1390305,2003,6.022,,6.022
1390305,2005,5.592,,5.592
1390305,2007,6.852,6.765,6.938
1390305,2008,6.972,7.179,6.764
1390305,2009,6.838,7.402,6.274
1390305,2010,7.423,7.847,6.999
1390305,2011,7.624,8.085,7.163
1390305,2012,7.672,7.977,7.367
1390305,2013,8.118,8.327,7.908
1390305,2014,7.668,7.624,7.711
1390305,2004,5.598,,5.598
1410505,2002,4.477,,4.477
1410505,2003,4.678,,4.678
1410505,2005,5.053,,5.053
1410505,2007,6.059,6.355,5.763
1410505,2008,5.904,6.274,5.535
1410505,2009,6.31,6.796,5.824
1410505,2010,6.842,6.864,6.82
1410505,2011,6.818,7.317,6.319
1410505,2012,6.97,7.435,6.505
1410505,2013,7.038,7.522,6.554
1410505,2014,6.08,6.991,5.17
1410505,2006,6.73,6.367,7.093
1410505,2004,5.173,,5.173
1420305,2002,3.603,,3.603
1420305,2003,2.889,,2.889
1420305,2005,3.19,,3.19
1420305,2007,5.111,5.651,4.571
1420305,2008,5.752,6.26,5.244
1420305,2009,4.848,6.061,3.636
1420305,2010,5.902,6.235,5.569
1420305,2011,5.456,5.913,5.0
1420305,2012,5.703,6.104,5.301
1420305,2013,5.763,5.904,5.622
1420305,2014,5.436,5.795,5.077
1420305,2004,3.656,,3.656
1440305,2002,5.596,,5.596
1440305,2003,5.838,,5.838
1440305,2005,4.927,,4.927
1440305,2007,6.134,6.783,5.484
1440305,2008,6.584,6.85,6.319
1440305,2009,7.031,7.088,6.973
1440305,2010,7.207,7.436,6.978
1440305,2011,7.102,7.311,6.894
1440305,2012,6.743,7.473,6.013
1440305,2013,6.631,7.005,6.257
1440305,2014,5.833,6.324,5.342
1440305,2004,5.725,,5.725
1490015,2002,0.873,,0.873
1490015,2003,1.299,,1.299
1490015,2005,1.825,,1.825
1490015,2007,3.788,5.114,2.462
1490015,2008,3.584,4.731,2.437
1490015,2009,3.717,4.933,2.5
1490015,2010,4.03,5.063,2.996
1490015,2011,4.037,4.852,3.222
1490015,2012,4.203,5.362,3.043
1490015,2013,3.649,3.874,3.423
1490015,2014,4.032,4.373,3.692
1490015,2004,1.333,,1.333
1490018,2002,1.318,,1.318
1490018,2003,1.692,,1.692
1490018,2005,2.516,,2.516
1490018,2007,4.635,5.683,3.587
1490018,2008,4.241,5.03,3.452
1490018,2004,2.261,,2.261
1500025,2002,3.77,,3.77
1510015,2002,3.856,,3.856
1510015,2003,3.627,,3.627
1510015,2005,3.791,,3.791
1510015,2007,5.408,5.941,4.875
1510015,2008,6.031,6.667,5.396
1510015,2009,5.85,6.555,5.145
1510015,2010,6.322,6.467,6.178
1510015,2011,6.131,6.764,5.499
1510015,2012,6.266,6.441,6.09
1510015,2013,5.637,6.176,5.098
1510015,2014,5.262,6.391,4.132
1510015,2004,4.152,,4.152
1520505,2002,5.012,,5.012
1520505,2003,5.874,,5.874
1520505,2005,5.915,,5.915
1520505,2007,6.613,6.694,6.532
1520505,2008,7.171,7.347,6.995
1520505,2009,7.073,7.48,6.667
1520505,2010,7.359,7.872,6.846
1520505,2011,6.997,7.506,6.489
1520505,2012,7.989,8.28,7.698
1520505,2013,7.151,7.903,6.398
1520505,2014,7.617,8.167,7.067
1520505,2006,8.022,8.089,7.956
1520505,2004,6.099,,6.099
1530045,2002,3.54,,3.54
1530045,2003,3.607,,3.607
1530045,2005,4.204,,4.204
1530045,2007,5.163,6.154,4.172
1530045,2008,5.175,5.691,4.659
1530045,2009,5.305,5.86,4.749
1530045,2010,5.144,5.477,4.811
1530045,2011,5.0,5.496,4.504
1530045,2012,4.926,5.287,4.565
1530045,2013,5.454,5.759,5.148
1530045,2014,4.899,5.276,4.523
1530045,2004,4.2,,4.2
1550305,2002,7.059,,7.059
1550305,2003,7.126,,7.126
1550305,2005,7.154,,7.154
1550305,2007,7.691,7.807,7.576
1550305,2008,7.665,7.743,7.588
1550305,2009,8.43,8.501,8.359
1550305,2010,8.059,8.135,7.982
1550305,2011,8.503,8.558,8.449
1550305,2012,8.208,8.302,8.113
1550305,2013,8.174,8.365,7.982
1550305,2014,7.528,7.594,7.461
1550305,2004,7.262,,7.262
1550310,2002,6.753,,6.753
1550310,2003,7.03,,7.03
1550310,2005,7.071,,7.071
1550310,2007,7.776,7.972,7.58
1550310,2008,7.894,7.814,7.973
1550310,2009,8.366,8.208,8.524
1550310,2010,8.024,8.158,7.89
1550310,2011,8.222,8.259,8.185
1550310,2012,8.4,8.497,8.303
1550310,2013,8.625,8.657,8.593
1550310,2014,8.295,7.997,8.593
1550310,2004,6.982,,6.982
1570305,2002,4.333,,4.333
1570305,2003,4.397,,4.397
1570305,2005,4.775,,4.775
1570305,2007,5.993,6.596,5.39
1570305,2008,5.99,6.979,5.0
1570305,2009,5.556,6.587,4.524
1570305,2010,6.296,7.222,5.37
1570305,2011,5.528,6.748,4.309
1570305,2012,5.388,6.822,3.953
1570305,2013,5.171,6.325,4.017
1570305,2014,6.144,6.863,5.425
1570305,2004,4.568,,4.568
1580305,2002,4.711,,4.711
1580305,2003,5.657,,5.657
1580305,2005,5.41,,5.41
1580305,2007,6.749,6.832,6.667
1580305,2008,6.148,6.469,5.827
1580305,2009,6.828,7.217,6.44
1580305,2010,5.784,6.695,4.874
1580305,2011,6.287,7.263,5.312
1580305,2012,7.401,7.232,7.571
1580305,2013,6.942,7.068,6.817
1580305,2014,7.02,6.808,7.232
1580305,2004,4.618,,4.618
1590017,2002,5.772,,5.772
1590017,2003,6.724,,6.724
1590017,2005,5.881,,5.881
1590017,2007,6.831,7.295,6.366
1590017,2008,7.184,7.424,6.944
1590017,2009,7.448,7.529,7.366
1590017,2010,7.196,7.244,7.147
1590017,2011,7.383,7.807,6.959
1590017,2012,6.68,7.48,5.879
1590017,2013,6.375,6.99,5.761
1590017,2014,6.955,7.545,6.364
1590017,2004,6.622,,6.622
1590305,2002,6.967,,6.967
1590305,2003,7.5,,7.5
1590305,2005,6.809,,6.809
1590305,2007,6.959,7.226,6.691
1590305,2008,6.951,7.209,6.693
1590305,2009,8.091,8.291,7.892
1590305,2010,7.989,8.228,7.751
1590305,2011,7.087,7.588,6.585
1590305,2012,7.679,8.074,7.284
1590305,2013,8.056,8.333,7.778
1590305,2014,7.143,7.535,6.751
1590305,2004,6.745,,6.745
1600315,2002,2.577,,2.577
1600315,2003,2.716,,2.716
1600315,2005,2.451,,2.451
1600315,2007,5.152,6.168,4.135
1600315,2008,4.52,5.314,3.725
1600315,2009,5.647,6.595,4.7
1600315,2010,5.212,6.101,4.323
1600315,2011,5.965,6.585,5.346
1600315,2012,5.823,6.265,5.382
1600315,2013,5.844,6.193,5.494
1600315,2014,5.264,5.461,5.066
1600315,2004,3.707,,3.707
1600330,2002,1.263,,1.263
1600330,2003,1.24,,1.24
1600330,2005,0.771,,0.771
1600330,2007,2.802,4.01,1.594
1600330,2008,3.092,4.198,1.985
1600330,2009,3.71,4.842,2.579
1600330,2010,3.342,4.135,2.55
1600330,2011,4.178,4.912,3.443
1600330,2012,4.434,5.325,3.543
1600330,2013,4.357,5.146,3.567
1600330,2014,3.818,4.457,3.178
1600330,2004,1.494,,1.494
1600340,2002,2.027,,2.027
1600340,2003,1.705,,1.705
1600340,2005,1.886,,1.886
1600340,2007,4.885,5.425,4.345
1600340,2008,5.158,5.791,4.526
1600340,2009,5.078,5.548,4.609
1600340,2010,5.124,5.549,4.7
1600340,2011,4.431,5.01,3.851
1600340,2012,4.218,4.938,3.498
1600340,2013,4.187,4.715,3.659
1600340,2014,4.072,4.611,3.533
1600340,2004,2.399,,2.399
1600345,2002,2.597,,2.597
1600345,2003,2.459,,2.459
1600345,2005,2.807,,2.807
1600345,2007,4.649,5.395,3.904
1600345,2008,5.049,5.515,4.583
1600345,2009,4.601,5.749,3.454
1600345,2010,5.232,5.515,4.949
1600345,2011,5.751,6.111,5.391
1600345,2012,5.902,6.115,5.69
1600345,2013,5.92,6.135,5.706
1600345,2014,5.119,5.495,4.744
1600345,2004,2.271,,2.271
1610305,2002,3.098,,3.098
1610305,2003,3.372,,3.372
1610305,2005,3.23,,3.23
1610305,2007,5.349,6.14,4.558
1610305,2008,5.212,5.763,4.661
1610305,2009,5.7,6.446,4.955
1610305,2010,4.905,5.665,4.144
1610305,2011,5.717,6.106,5.327
1610305,2012,5.727,6.098,5.355
1610305,2013,5.536,6.029,5.043
1610305,2014,5.036,5.859,4.214
1610305,2004,3.926,,3.926
1630305,2002,1.706,,1.706
1630305,2003,1.866,,1.866
1630305,2005,1.496,,1.496
1630305,2007,2.772,3.822,1.722
1630305,2008,3.008,4.258,1.758
1630305,2009,3.427,4.515,2.338
1630305,2010,4.109,5.09,3.127
1630305,2011,3.955,5.051,2.859
1630305,2012,3.72,4.824,2.617
1630305,2013,3.374,4.4,2.348
1630305,2014,3.952,4.72,3.183
1630305,2004,1.909,,1.909
1630405,2002,1.81,,1.81
1630405,2003,2.139,,2.139
1630405,2005,3.176,,3.176
1630405,2007,4.192,5.377,3.006
1630405,2008,4.393,5.353,3.433
1630405,2009,4.309,5.417,3.201
1630405,2010,4.267,5.142,3.392
1630405,2011,4.566,5.6,3.532
1630405,2012,4.198,5.182,3.215
1630405,2013,4.127,4.982,3.271
1630405,2014,4.282,4.862,3.702
1630405,2004,2.875,,2.875
1630420,2002,3.183,,3.183
