school id,year,percent attending college/univ,percent attending prive two year,percent attending private four year,percent attending public two year,percent attending public four year
440505,2004,10.7,1.3,68.8,9.1,20.8
460505,2004,38.1,0.0,69.4,3.5,27.2
480505,2004,15.1,0.0,71.0,6.5,22.6
490506,2004,21.7,0.0,68.7,6.0,25.3
500505,2004,32.2,0.0,59.1,1.5,39.4
560505,2004,24.5,0.0,60.4,3.1,36.5
570505,2004,4.9,0.0,28.6,71.4,0.0
610021,2004,0.0,0.0,0.0,0.0,0.0
610505,2004,4.0,0.0,71.4,14.3,14.3
610510,2004,4.1,0.0,55.6,11.1,33.3
640505,2004,11.1,0.0,61.5,0.0,38.5
650505,2004,39.5,0.0,76.5,2.9,20.6
710505,2004,24.6,0.0,77.2,0.0,22.8
720505,2004,20.4,0.0,63.2,1.8,35.1
730505,2004,19.3,0.0,69.7,6.1,24.2
770505,2004,25.8,0.0,43.8,37.5,18.8
790505,2004,8.8,0.0,55.0,20.0,25.0
820505,2004,43.3,0.0,66.0,2.1,32.0
830505,2004,13.4,21.1,42.1,0.0,36.8
860505,2004,7.0,0.0,50.0,50.0,0.0
870505,2004,21.8,0.0,69.8,4.7,25.6
880505,2004,23.0,1.7,79.7,3.4,15.3
930505,2004,6.5,4.5,40.9,18.2,36.4
940505,2004,10.9,0.0,69.2,7.7,23.1
950505,2004,5.8,0.0,82.1,3.6,14.3
960505,2004,28.0,0.0,52.1,9.6,38.4
970505,2004,7.2,0.0,57.1,9.5,33.3
990505,2004,30.2,0.0,61.1,3.7,35.2
1000515,2004,26.8,0.9,62.4,0.9,35.9
1010505,2004,37.0,0.9,57.9,2.8,38.3
1030505,2004,12.2,4.3,65.2,4.3,26.1
1050505,2004,31.6,0.0,52.0,4.0,44.0
1070505,2004,16.4,0.0,76.1,0.0,23.9
1100505,2004,24.6,0.0,29.0,12.9,58.1
1110505,2004,6.3,0.0,40.0,20.0,40.0
1140505,2004,12.6,0.0,78.6,0.0,21.4
1170505,2004,12.8,0.0,60.0,0.0,40.0
1220505,2004,25.7,0.0,75.0,2.3,22.7
1250505,2004,34.3,0.0,70.6,0.0,29.4
1270505,2004,16.1,0.0,80.0,0.0,20.0
1280505,2004,15.9,0.0,62.5,7.8,29.7
1310505,2004,40.9,0.0,68.2,2.4,29.4
1330505,2004,9.9,0.0,85.7,0.0,14.3
1360505,2004,38.3,0.0,63.9,1.4,34.7
1370505,2004,12.0,0.0,39.1,21.7,39.1
1370605,2004,1.4,0.0,0.0,0.0,100.0
1380505,2004,16.4,0.0,60.0,10.0,30.0
1390505,2004,41.8,1.3,50.6,1.3,46.8
1410505,2004,15.1,0.0,60.0,4.0,36.0
1420505,2004,6.7,0.0,33.3,33.3,33.3
1440505,2004,30.5,0.0,50.0,2.8,47.2
1500505,2004,14.7,0.0,71.4,14.3,14.3
1510505,2004,10.4,0.0,50.0,14.3,35.7
1520505,2004,24.1,0.0,78.6,7.1,14.3
1530505,2004,11.6,0.0,60.0,11.4,28.6
1530605,2004,6.9,0.0,100.0,0.0,0.0
1550505,2004,45.0,0.0,75.5,1.6,22.8
1580505,2004,26.1,0.0,66.7,5.6,27.8
1590505,2004,32.3,0.0,70.7,1.2,28.0
1600505,2004,9.8,0.0,52.8,15.3,31.9
1610505,2004,9.9,0.0,72.2,16.7,11.1
1620505,2004,23.1,0.0,53.6,3.6,42.9
1630505,2004,5.9,0.0,57.9,15.8,26.3
1630510,2004,7.5,0.0,63.6,4.5,31.8
1630605,2004,5.4,0.0,70.0,30.0,0.0
1640505,2004,27.3,0.0,60.6,0.0,39.4
1650505,2004,6.6,0.0,68.2,4.5,27.3
1670505,2004,28.5,4.0,62.7,5.3,28.0
1680505,2004,42.5,1.1,58.0,2.3,38.6
1700505,2004,21.9,0.0,54.9,7.8,37.3
1710505,2004,25.3,0.0,66.7,3.6,29.8
1720505,2004,19.7,0.0,64.0,8.0,28.0
1740505,2004,27.1,0.0,84.2,0.0,15.8
1750505,2004,47.8,1.2,60.5,1.2,37.2
1760505,2004,9.3,0.0,72.7,0.0,27.3
1760605,2004,4.8,0.0,100.0,0.0,0.0
1770505,2004,30.1,0.0,62.5,1.8,35.7
1780505,2004,19.1,0.0,56.8,0.0,43.2
1810505,2004,13.0,0.0,60.9,8.7,30.4
1820505,2004,19.0,0.0,70.0,7.5,22.5
1850505,2004,24.1,1.7,63.8,6.9,27.6
1860505,2004,11.8,0.0,91.7,0.0,8.3
1870505,2004,32.3,0.0,65.0,5.0,30.0
1890505,2004,30.5,0.0,70.4,2.8,26.8
1970505,2004,37.5,0.0,63.3,3.3,33.3
1980505,2004,23.8,0.0,66.7,4.8,28.6
1990505,2004,46.0,0.0,68.4,0.8,30.8
2010505,2004,11.0,1.6,66.7,9.5,22.2
2040505,2004,38.7,0.0,56.9,5.2,37.9
2070505,2004,36.8,0.0,70.1,2.6,27.3
2070510,2004,40.2,0.0,70.2,0.7,29.1
2090505,2004,26.7,0.0,71.4,3.6,25.0
2100505,2004,25.1,0.0,77.6,0.0,22.4
2110505,2004,26.3,0.0,59.7,3.2,37.1
2120505,2004,33.7,0.0,42.4,31.8,25.9
2140505,2004,16.3,0.0,52.4,19.0,28.6
2150505,2004,4.8,0.0,100.0,0.0,0.0
2170505,2004,19.9,0.0,62.1,0.0,37.9
2180505,2004,26.4,0.0,67.6,5.4,27.0
2190505,2004,39.3,0.0,81.1,1.9,17.0
2200505,2004,29.4,2.9,62.9,2.9,31.4
2260505,2004,12.1,5.6,61.1,16.7,16.7
2270505,2004,13.4,0.0,77.8,11.1,11.1
2290510,2004,12.7,0.0,55.3,2.1,42.6
2360505,2004,20.1,3.3,70.0,6.7,20.0
2360510,2004,19.4,0.0,66.7,5.6,27.8
2390505,2004,18.8,0.0,52.5,5.0,42.5
2390515,2004,23.7,2.0,61.2,2.0,34.7
2430505,2004,6.2,0.0,83.3,0.0,16.7
2430510,2004,9.6,0.0,66.7,0.0,33.3
2440505,2004,18.4,2.9,74.3,2.9,20.0
2460505,2004,26.2,0.0,62.5,1.4,36.1
2480505,2004,5.7,0.0,71.4,14.3,14.3
2480520,2004,0.0,0.0,0.0,0.0,0.0
2510505,2004,12.4,4.8,42.9,9.5,42.9
2520510,2004,21.1,0.0,66.7,0.0,33.3
2580505,2004,9.8,0.0,52.0,4.0,44.0
2610505,2004,22.1,0.0,67.3,0.0,32.7
2620505,2004,13.6,0.0,64.0,4.0,32.0
2640505,2004,35.9,1.8,52.7,1.8,43.6
2650505,2004,47.2,0.0,42.9,23.4,33.8
2660505,2004,42.4,0.0,61.4,1.8,36.8
2710505,2004,24.9,0.0,72.1,5.9,22.1
2740505,2004,5.9,0.0,68.2,9.1,22.7
2780505,2004,12.5,0.0,57.9,10.5,31.6
2810500,2004,10.9,0.0,46.2,19.2,34.6
2810510,2004,11.5,5.6,44.4,27.8,22.2
4060705,2004,5.8,0.0,60.0,20.0,20.0
4120530,2004,26.1,0.0,50.0,0.0,50.0
4240505,2004,3.4,0.0,100.0,0.0,0.0
4410505,2004,25.6,0.0,40.0,10.0,50.0
4490305,2004,27.8,0.0,60.0,0.0,40.0
4580505,2004,3.2,0.0,0.0,100.0,0.0
4680505,2004,27.5,0.0,78.6,0.0,21.4
4690505,2004,25.0,0.0,60.0,0.0,40.0
4780505,2004,28.9,0.0,63.6,0.0,36.4
4790505,2004,32.4,0.0,45.5,0.0,54.5
4870550,2004,20.0,0.0,100.0,0.0,0.0
6000505,2004,42.4,0.0,71.3,1.2,27.5
6030505,2004,20.2,0.0,60.9,13.0,26.1
6050505,2004,35.0,0.9,73.1,1.9,24.1
6100505,2004,14.3,0.0,83.3,4.2,12.5
6150505,2004,7.0,0.0,75.0,0.0,25.0
6180505,2004,27.5,0.0,73.2,4.9,22.0
6200505,2004,21.4,0.0,86.7,0.0,13.3
6250505,2004,17.3,0.0,49.1,1.8,49.1
6350505,2004,23.2,0.0,64.3,7.1,28.6
6400505,2004,53.9,0.7,72.2,2.1,25.0
6450505,2004,26.7,0.0,51.7,3.3,45.0
6500505,2004,27.3,0.0,54.0,17.5,28.6
6550505,2004,53.2,0.0,72.4,1.7,25.9
6580505,2004,18.3,0.0,62.5,6.3,31.3
6600505,2004,22.4,0.0,65.4,3.8,30.8
6650505,2004,16.9,0.0,58.1,0.0,41.9
6700505,2004,16.1,0.0,66.7,6.7,26.7
6720505,2004,16.1,0.0,66.7,6.7,26.7
6730505,2004,34.1,0.0,52.4,6.3,41.3
6740505,2004,11.3,0.0,50.0,12.5,37.5
6750505,2004,34.9,0.0,70.5,0.0,29.5
6800505,2004,26.2,1.4,80.0,4.3,14.3
6830505,2004,15.7,0.0,56.3,0.0,43.8
6900505,2004,30.1,0.0,55.6,3.7,40.7
6950505,2004,45.7,0.7,77.9,2.1,19.3
6980510,2004,37.2,0.0,71.9,3.1,25.0
7050505,2004,34.4,1.1,64.9,2.1,31.9
7100510,2004,25.2,0.0,61.3,9.7,29.0
7150505,2004,36.8,0.0,64.1,12.8,23.1
7170505,2004,18.6,0.0,57.1,9.5,33.3
7200505,2004,5.3,0.0,100.0,0.0,0.0
7250505,2004,42.0,0.0,63.0,5.5,31.5
7300505,2004,40.1,0.0,62.3,1.8,36.0
7350505,2004,11.6,0.0,55.2,3.4,41.4
7400505,2004,26.8,0.0,60.0,2.2,37.8
7450505,2004,28.4,0.0,61.5,3.1,35.4
7500505,2004,9.1,0.0,83.3,0.0,16.7
7530505,2004,20.1,0.0,60.5,0.0,39.5
7550505,2004,7.1,0.0,57.1,0.0,42.9
7600505,2004,19.5,0.0,52.8,0.0,47.2
7650505,2004,22.0,0.0,46.2,23.1,30.8
7670505,2004,14.0,0.0,31.8,4.5,63.6
7780505,2004,17.6,0.0,46.2,7.7,46.2
8010605,2004,6.5,0.0,60.0,20.0,20.0
8050605,2004,13.6,0.0,69.2,26.9,3.8
8060605,2004,7.8,28.6,57.1,7.1,7.1
8100605,2004,6.4,0.0,90.0,0.0,10.0
8150605,2004,11.6,0.0,57.1,14.3,28.6
8180605,2004,6.2,0.0,33.3,0.0,66.7
8210605,2004,4.8,0.0,77.8,22.2,0.0
8230605,2004,6.9,6.3,56.3,31.3,6.3
8250605,2004,8.4,0.0,89.3,0.0,10.7
8280605,2004,4.0,0.0,57.1,21.4,21.4
8290605,2004,1.8,0.0,66.7,0.0,33.3
8300605,2004,8.0,0.0,81.8,0.0,18.2
8320605,2004,9.8,0.0,47.6,23.8,28.6
8510605,2004,10.8,0.0,60.0,10.0,30.0
8520605,2004,3.7,0.0,25.0,75.0,0.0
8530605,2004,2.8,0.0,57.1,28.6,14.3
8550605,2004,7.0,0.0,87.5,12.5,0.0
8600605,2004,1.6,0.0,50.0,0.0,50.0
8710605,2004,2.8,0.0,50.0,25.0,25.0
8720605,2004,7.3,5.9,76.5,17.6,0.0
8730605,2004,1.8,0.0,100.0,0.0,0.0
8760605,2004,8.2,0.0,68.8,18.8,12.5
9100705,2004,9.5,0.0,62.5,0.0,37.5
9150705,2004,16.3,0.0,43.8,0.0,56.3
10505,2005,69.5,1.9,34.3,21.9,41.9
50505,2005,78.6,0.0,31.4,41.4,27.2
70505,2005,72.4,0.0,30.1,35.0,35.0
90505,2005,83.1,0.0,50.5,9.2,40.3
100505,2005,82.1,0.0,52.5,15.8,31.7
140505,2005,76.8,1.8,45.0,10.1,43.1
160505,2005,68.4,0.0,35.2,32.0,32.8
170505,2005,84.8,0.0,37.5,27.3,35.2
180510,2005,74.4,0.0,13.8,44.8,41.4
200505,2005,73.8,0.0,33.8,36.9,29.3
230505,2005,80.1,0.0,38.0,17.8,44.2
240505,2005,81.8,0.0,37.3,35.7,27.0
250505,2005,68.0,0.0,34.8,17.4,47.8
260505,2005,80.4,0.0,59.0,9.0,32.0
300505,2005,77.5,0.0,35.7,22.5,41.8
310505,2005,79.5,0.0,34.3,29.9,35.8
350505,2005,51.3,3.4,32.8,39.5,24.4
350515,2005,56.7,1.8,44.5,31.8,21.8
350518,2005,29.4,20.0,0.0,80.0,0.0
350522,2005,37.7,0.0,39.1,26.1,34.8
350525,2005,38.6,7.8,27.5,43.1,21.6
350530,2005,46.2,0.9,28.4,43.1,27.5
350535,2005,51.2,1.9,32.7,51.0,14.4
350537,2005,43.7,2.6,25.6,54.7,17.1
350540,2005,67.7,2.4,35.7,16.7,45.2
350541,2005,67.5,0.0,44.4,14.8,40.7
350542,2005,76.5,3.8,61.5,23.1,11.5
350543,2005,33.3,0.0,40.0,60.0,0.0
350545,2005,84.3,0.0,46.2,5.8,48.1
350546,2005,73.1,0.0,56.1,19.3,24.6
350548,2005,33.3,0.0,14.3,85.7,0.0
350558,2005,50.0,0.0,53.8,28.8,17.3
350560,2005,81.5,0.0,64.5,2.8,32.7
350575,2005,82.8,0.0,48.9,12.8,38.3
350690,2005,55.3,0.0,23.8,42.9,33.3
360505,2005,85.5,0.0,26.8,23.2,50.0
400505,2005,72.8,1.2,39.4,15.4,43.9
440505,2005,65.4,1.7,27.0,37.3,34.0
460505,2005,76.1,0.3,65.5,7.1,27.1
480505,2005,83.0,0.0,37.3,23.2,39.5
490506,2005,71.2,0.0,50.7,23.7,25.6
500505,2005,85.8,0.7,52.5,10.1,36.7
560505,2005,83.5,0.0,31.9,22.5,45.6
570505,2005,44.0,0.0,23.8,46.3,30.0
610505,2005,68.0,0.0,25.8,62.1,12.1
610510,2005,63.2,0.0,18.8,59.7,21.5
640505,2005,65.6,0.0,33.3,23.8,42.9
650505,2005,80.8,3.2,68.3,6.3,22.2
710505,2005,87.7,0.0,36.5,22.5,41.0
720505,2005,80.5,0.0,29.9,23.8,46.3
730505,2005,73.9,0.8,37.7,19.7,41.8
770505,2005,68.4,1.9,25.0,25.0,48.1
790505,2005,79.8,0.0,22.8,35.8,41.5
820505,2005,86.8,0.5,60.1,5.6,33.8
830505,2005,71.8,0.0,24.3,29.9,45.8
860505,2005,77.4,0.0,22.2,62.5,15.3
870505,2005,83.2,0.0,38.3,33.3,28.4
880505,2005,83.8,0.0,47.8,16.9,35.3
930505,2005,56.9,0.5,35.0,25.9,38.6
940505,2005,64.8,1.1,17.4,39.1,42.4
950505,2005,53.6,0.0,12.6,59.9,27.5
960505,2005,75.9,0.0,37.4,30.1,32.5
970505,2005,59.4,0.5,19.7,46.6,33.2
990505,2005,74.5,0.0,45.5,11.9,42.7
1000515,2005,67.5,0.7,44.4,19.9,35.0
1010505,2005,82.6,0.0,42.5,13.4,44.1
1030505,2005,74.6,0.0,22.5,36.2,41.3
1050505,2005,85.1,0.0,30.0,26.3,43.8
1070505,2005,66.9,0.5,38.3,29.8,31.4
1100505,2005,86.0,0.0,39.1,21.7,39.1
1110505,2005,80.4,0.0,26.7,46.7,26.7
1140505,2005,71.3,0.0,23.0,46.0,31.0
1170505,2005,74.4,0.0,34.4,28.1,37.5
1220505,2005,82.9,0.0,49.6,9.2,41.1
1250505,2005,88.8,1.1,62.1,2.3,34.5
1270505,2005,85.7,0.0,26.7,26.7,46.7
1280505,2005,74.0,0.3,22.7,47.6,29.4
1310505,2005,82.7,0.0,61.5,6.4,32.1
1330505,2005,67.9,0.0,34.2,26.3,39.5
1360505,2005,87.4,0.0,52.3,8.2,39.5
1370505,2005,77.0,0.0,22.5,56.3,21.2
1370605,2005,43.6,0.0,0.0,97.1,2.9
1380505,2005,75.8,0.0,38.0,18.0,44.0
1390505,2005,82.1,0.0,51.5,9.7,38.8
1410505,2005,66.0,0.0,28.3,21.2,50.5
1420505,2005,66.7,0.0,29.3,27.6,43.1
1440505,2005,80.1,0.0,46.8,21.1,32.1
1500505,2005,61.5,0.0,35.0,37.5,27.5
1510505,2005,75.9,0.0,31.7,19.5,48.8
1520505,2005,81.5,0.0,36.4,43.2,20.5
1530505,2005,67.6,1.0,25.8,30.3,42.9
1530605,2005,35.3,0.0,16.7,77.8,5.6
1550505,2005,80.4,0.3,63.9,6.7,29.0
1580505,2005,80.0,0.0,36.7,15.0,48.3
1590505,2005,83.8,0.0,49.8,14.9,35.3
1600505,2005,63.9,1.8,14.0,45.3,38.9
1610505,2005,79.6,0.0,25.0,50.0,25.0
1620505,2005,78.4,0.0,24.8,24.8,50.5
1630505,2005,67.9,1.1,17.4,42.9,38.6
1630510,2005,59.7,2.6,22.6,42.1,32.6
1630605,2005,38.8,0.0,15.4,63.5,21.2
1640505,2005,86.7,0.0,53.0,17.9,29.1
1650505,2005,68.0,1.3,25.8,40.4,32.4
1670505,2005,81.4,1.4,43.3,12.4,42.9
1680505,2005,80.8,0.0,38.1,11.3,50.6
1700505,2005,72.0,0.0,38.3,18.5,43.2
1710505,2005,75.7,0.0,44.3,15.6,40.1
1720505,2005,82.3,0.0,36.6,31.2,32.3
1740505,2005,76.3,0.0,39.3,23.0,37.7
1750505,2005,85.8,0.0,61.2,5.3,33.5
1760505,2005,74.2,1.5,32.7,21.4,44.4
1760605,2005,22.0,0.0,0.0,66.7,33.3
1770505,2005,73.2,0.0,43.3,6.0,50.7
1780505,2005,82.1,0.0,52.2,8.7,39.1
1810505,2005,76.6,0.8,28.6,42.0,28.6
1820505,2005,66.5,0.9,23.1,31.6,44.4
1850505,2005,74.7,0.5,33.3,20.1,46.0
1860505,2005,71.7,0.0,25.6,34.9,39.5
1870505,2005,82.4,0.0,39.3,18.0,42.6
1890505,2005,82.5,0.0,49.4,19.5,31.0
1970505,2005,64.8,0.0,54.3,13.0,32.6
1980505,2005,81.5,0.0,43.8,19.0,37.2
1990505,2005,83.2,0.0,65.8,5.8,28.4
2010505,2005,63.3,0.3,21.6,34.6,43.5
2040505,2005,84.2,0.0,43.6,23.3,33.1
2070505,2005,81.1,0.0,67.2,8.1,24.7
2070510,2005,82.6,0.0,64.1,6.5,29.4
2090505,2005,65.9,0.0,36.1,20.5,43.4
2100505,2005,80.0,1.1,37.2,30.6,31.1
2110505,2005,81.0,0.0,35.9,23.4,40.7
2120505,2005,72.7,0.5,39.6,15.1,44.8
2140505,2005,69.1,1.0,35.4,19.8,43.8
2150505,2005,70.2,0.0,24.2,45.5,30.3
2170505,2005,85.5,0.0,28.0,30.5,41.5
2180505,2005,69.5,2.0,30.6,24.5,42.9
2190505,2005,86.2,0.9,59.8,7.1,32.1
2200505,2005,80.3,1.6,46.9,10.4,41.1
2260505,2005,65.4,1.1,30.3,32.6,36.0
2270505,2005,73.0,0.0,20.2,47.6,32.1
2290510,2005,74.7,0.4,29.6,31.4,38.7
2310505,2005,71.8,0.8,25.4,25.4,48.4
2360505,2005,76.5,0.0,33.1,50.0,16.9
2360510,2005,68.4,0.0,23.4,51.7,24.8
2390505,2005,68.0,0.0,39.8,24.9,35.4
2390515,2005,73.3,0.8,31.1,32.6,35.6
2430505,2005,51.7,0.6,29.9,34.7,34.7
2430510,2005,73.8,0.0,37.5,24.6,37.9
2440505,2005,78.8,0.0,35.0,28.8,36.3
2460505,2005,88.8,0.0,40.7,14.8,44.4
2480505,2005,63.4,0.0,33.6,36.2,30.2
2480520,2005,32.0,0.0,12.5,87.5,0.0
2510505,2005,69.9,0.0,23.4,32.8,43.8
2520510,2005,67.6,0.0,30.0,26.0,44.0
2580505,2005,68.0,0.0,29.8,32.1,38.1
2610505,2005,84.2,0.0,39.0,31.0,30.0
2620505,2005,70.4,0.8,26.3,27.1,45.9
2640505,2005,82.0,0.0,46.7,10.1,43.2
2650505,2005,78.8,0.0,27.7,32.8,39.5
2660505,2005,81.9,0.0,55.3,6.9,37.8
2710505,2005,85.6,0.0,44.1,14.8,41.0
2740505,2005,57.6,3.0,38.8,36.8,21.4
2780505,2005,70.8,0.0,28.1,39.5,32.5
2810500,2005,64.0,0.0,19.7,59.6,20.8
2810510,2005,63.5,0.0,18.9,63.0,18.1
4060705,2005,25.9,0.0,9.5,85.7,4.8
4120530,2005,77.8,0.0,61.9,19.0,19.0
4240505,2005,40.0,0.0,8.3,58.3,33.3
4380505,2005,84.2,0.0,62.5,6.3,31.3
4410505,2005,80.8,0.0,11.9,66.7,21.4
4490305,2005,72.2,0.0,46.2,15.4,38.5
4580505,2005,72.0,0.0,0.0,100.0,0.0
4680505,2005,76.7,0.0,81.8,0.0,18.2
4690505,2005,91.3,0.0,47.6,14.3,38.1
4780505,2005,87.5,0.0,63.3,4.1,32.7
4790505,2005,82.4,0.0,46.4,23.2,30.4
4870550,2005,76.5,0.0,69.2,15.4,15.4
6000505,2005,87.3,0.0,59.0,7.1,34.0
6030505,2005,75.7,0.0,34.5,39.3,26.2
6050505,2005,84.6,0.4,44.6,23.4,31.6
6100505,2005,76.3,0.0,36.9,29.5,33.6
6150505,2005,73.8,0.0,26.6,43.0,30.4
6180505,2005,70.2,0.0,31.8,37.6,30.6
6200505,2005,88.9,0.0,39.6,25.0,35.4
6250505,2005,82.1,1.1,34.3,23.2,41.4
6350505,2005,69.1,0.0,34.8,39.3,25.9
6400505,2005,82.2,0.4,67.5,10.4,21.7
6450505,2005,71.8,0.0,29.5,35.8,34.7
6500505,2005,72.3,0.6,35.9,32.4,31.2
6550505,2005,84.1,0.0,68.5,3.6,27.9
6580505,2005,80.2,0.0,44.1,17.5,38.4
6600505,2005,69.8,0.0,39.1,23.1,37.9
6650505,2005,78.0,0.0,31.7,26.1,42.3
6700505,2005,79.6,0.0,26.7,41.1,32.2
6720505,2005,59.8,1.8,14.5,61.8,21.8
6730505,2005,85.2,0.0,50.0,13.6,36.4
6740505,2005,72.7,0.0,18.8,62.5,18.8
6750505,2005,79.3,0.7,56.7,12.7,29.9
6800505,2005,82.7,0.0,39.9,32.6,27.5
6830505,2005,75.2,0.0,23.7,50.0,26.3
6900505,2005,83.6,0.0,40.2,7.7,52.1
6950505,2005,83.6,0.0,68.2,3.1,28.7
6980510,2005,76.7,0.0,62.3,14.5,23.2
7050505,2005,87.1,0.0,48.4,16.8,34.8
7100510,2005,78.9,0.0,38.4,12.5,49.1
7150505,2005,73.7,0.0,54.0,21.8,24.1
7170505,2005,69.4,1.3,29.3,41.3,28.0
7200505,2005,71.1,0.0,13.0,53.6,33.3
7250505,2005,84.8,0.0,43.6,23.1,33.3
7300505,2005,85.9,0.0,44.9,9.5,45.7
7350505,2005,78.0,0.0,22.1,25.8,52.1
7400505,2005,75.2,0.0,26.4,25.6,47.9
7450505,2005,82.2,0.0,34.1,30.1,35.8
7500505,2005,67.4,0.0,18.3,51.7,30.0
7530505,2005,71.9,0.0,29.9,33.5,36.6
7550505,2005,74.4,0.0,14.9,58.2,26.9
7600505,2005,70.8,1.2,27.5,22.2,49.1
7650505,2005,68.8,0.0,36.4,45.5,18.2
7670505,2005,81.0,0.0,28.6,18.4,53.1
7780505,2005,60.0,0.0,14.3,39.7,46.0
8010605,2005,33.2,0.0,12.7,57.1,30.2
8050605,2005,40.7,0.0,36.5,50.0,13.5
8060605,2005,55.0,5.7,18.2,61.4,14.8
8100605,2005,45.3,1.1,12.0,57.6,29.3
8150605,2005,46.7,0.0,17.5,75.4,7.0
8180605,2005,24.8,0.0,0.0,88.5,11.5
8210605,2005,41.9,0.0,14.1,74.1,11.8
8230605,2005,38.9,2.1,15.8,66.3,15.8
8250605,2005,42.3,2.2,23.9,55.8,18.1
8280605,2005,33.8,0.8,6.9,84.0,8.4
8290605,2005,23.5,2.8,19.4,66.7,11.1
8300605,2005,54.3,0.0,27.3,51.1,21.6
8320605,2005,38.2,2.3,14.9,69.0,13.8
8510605,2005,47.5,0.0,10.6,40.4,48.9
8520605,2005,35.3,2.4,14.3,64.3,19.0
8530605,2005,33.7,1.2,10.5,50.0,38.4
8550605,2005,37.5,4.4,22.2,55.6,17.8
8600605,2005,33.3,0.0,16.2,83.8,0.0
8710605,2005,45.9,1.6,21.7,53.5,23.3
8720605,2005,32.5,3.8,25.0,56.3,15.0
8730605,2005,35.8,0.0,30.8,59.0,10.3
8760605,2005,25.8,0.0,35.2,40.7,24.1
9100705,2005,60.7,0.0,13.0,51.9,35.2
9150705,2005,72.3,0.0,23.5,36.8,39.7
10505,2005,57.6,2.3,24.1,26.4,47.1
50505,2005,60.5,0.0,21.1,51.7,27.2
70505,2005,45.9,0.0,19.2,48.7,32.1
90505,2005,39.5,0.0,38.6,18.6,42.8
100505,2005,48.8,0.0,41.7,23.3,35.0
140505,2005,45.8,3.1,24.6,16.9,55.4
160505,2005,40.9,0.0,26.8,33.3,39.9
170505,2005,71.5,0.0,29.6,32.4,38.0
180510,2005,56.4,0.0,4.5,59.1,36.4
200505,2005,47.0,0.0,20.2,53.6,26.2
230505,2005,44.1,0.0,31.0,26.8,42.3
240505,2005,62.3,0.0,26.0,45.8,28.1
250505,2005,42.6,0.0,23.6,11.1,65.3
260505,2005,46.0,0.0,48.8,14.2,37.0
300505,2005,57.8,0.0,25.8,30.2,44.0
310505,2005,67.4,0.0,26.9,34.4,38.8
350505,2005,43.5,1.0,27.7,43.6,27.7
350515,2005,43.8,0.0,37.6,40.0,22.4
350518,2005,23.5,0.0,0.0,100.0,0.0
350522,2005,32.8,0.0,30.0,30.0,40.0
350525,2005,34.1,6.7,22.2,46.7,24.4
350530,2005,39.4,1.1,22.6,47.3,29.0
350535,2005,47.3,1.0,29.2,54.2,15.6
350537,2005,37.7,1.0,18.8,63.4,16.8
350540,2005,56.5,2.9,31.4,20.0,45.7
350541,2005,50.0,0.0,40.0,20.0,40.0
350542,2005,64.7,0.0,63.6,22.7,13.6
350543,2005,20.0,0.0,0.0,100.0,0.0
350545,2005,69.7,0.0,37.2,7.0,55.8
350546,2005,55.1,0.0,46.5,25.6,27.9
350548,2005,28.6,0.0,0.0,100.0,0.0
350558,2005,48.1,0.0,54.0,30.0,16.0
350560,2005,53.1,0.0,58.0,3.4,38.6
350575,2005,74.9,0.0,46.5,14.1,39.4
350690,2005,43.4,0.0,18.2,54.5,27.3
360505,2005,67.9,0.0,20.2,28.1,51.7
400505,2005,54.1,0.5,34.4,19.1,45.9
440505,2005,54.7,0.2,19.6,43.1,37.1
460505,2005,33.8,0.0,58.3,15.4,26.3
480505,2005,66.8,0.0,29.5,26.8,43.6
490506,2005,53.0,0.0,38.3,31.8,29.9
500505,2005,52.5,1.2,47.1,16.5,35.3
560505,2005,61.2,0.0,23.7,26.6,49.8
570505,2005,40.1,0.0,20.5,47.9,31.5
610505,2005,60.8,0.0,17.8,69.5,12.7
610510,2005,59.2,0.0,13.3,63.7,23.0
640505,2005,49.2,0.0,22.2,27.0,50.8
650505,2005,29.5,4.3,56.5,13.0,26.1
710505,2005,59.1,0.0,20.0,33.3,46.7
720505,2005,60.2,0.0,18.1,30.0,51.9
730505,2005,61.2,0.0,33.7,23.8,42.6
770505,2005,43.4,0.0,12.1,33.3,54.5
790505,2005,65.7,0.0,16.4,40.9,42.8
820505,2005,39.0,1.1,49.4,10.1,39.3
830505,2005,57.7,0.0,14.0,36.0,50.0
860505,2005,64.5,0.0,11.7,70.0,18.3
870505,2005,58.2,0.0,24.2,46.1,29.7
880505,2005,53.8,0.0,34.9,26.4,38.8
930505,2005,46.8,0.6,30.9,29.6,38.9
940505,2005,50.7,1.4,6.9,44.4,47.2
950505,2005,47.3,0.0,6.1,65.3,28.6
960505,2005,54.0,0.0,26.3,41.7,32.0
970505,2005,50.8,0.0,12.1,51.5,36.4
990505,2005,46.9,0.0,31.1,16.7,52.2
1000515,2005,44.8,0.0,35.0,28.6,36.5
1010505,2005,49.8,0.0,26.8,20.8,52.3
1030505,2005,62.7,0.0,14.7,42.2,43.1
1050505,2005,61.7,0.0,24.1,34.5,41.4
1070505,2005,48.4,0.7,30.1,39.7,29.4
1100505,2005,61.7,0.0,31.8,30.3,37.9
1110505,2005,67.9,0.0,15.8,55.3,28.9
1140505,2005,63.1,0.0,18.2,50.6,31.2
1170505,2005,55.8,0.0,25.0,37.5,37.5
1220505,2005,49.4,0.0,34.5,14.3,51.2
