school_id,year,success_raw,success_letter
00560310,2008,7.609,P
00560310,2009,7.418,P
00560310,2010,7.575,P
00560310,2011,7.65,P
00560310,2012,7.643,P
00560310,2013,7.553,P
00560310,2014,7.634,P
01760505,2006,7.366,P
01760505,2007,7.595,P
01760505,2008,7.496,P
01760505,2009,7.768,P
01760505,2010,8.179,A
01760505,2011,8.171,A
01760505,2012,8.188,A
01760505,2013,8.524,A
01760505,2014,8.799,A
00730505,2006,7.558,P
00730505,2007,8.01,P
00730505,2008,8.057,P
00730505,2009,8.045,P
00730505,2010,7.917,P
00730505,2011,8.368,A
00730505,2012,8.351,A
00730505,2013,8.46,A
00730505,2014,8.786,A
00820505,2006,8.093,P
00820505,2007,8.234,A
00820505,2008,8.542,A
00820505,2009,8.79,A
00820505,2010,8.793,A
00820505,2011,9.091,A
00820505,2012,9.146,A
00820505,2013,9.258,A
00820505,2014,9.428,A
02840505,2006,7.601,P
02840505,2007,7.954,P
02840505,2008,7.783,P
02840505,2009,8.338,A
02840505,2010,8.555,A
02840505,2011,8.458,A
02840505,2012,8.715,A
02840505,2013,9.003,A
02840505,2014,8.706,A
00460505,2006,8.441,A
00460505,2007,8.482,A
00460505,2008,8.428,A
00460505,2009,8.756,A
00460505,2010,8.713,A
00460505,2011,8.953,A
00460505,2012,9.078,A
00460505,2013,9.128,A
00460505,2014,9.194,A
03350305,2006,7.594,P
03350305,2007,7.386,P
03350305,2008,7.373,P
03350305,2009,7.822,P
03350305,2010,7.798,P
03350305,2011,7.832,P
03350305,2012,7.932,P
03350305,2013,7.899,P
03350305,2014,7.999,P
02740120,2006,5.596,W
02740120,2007,5.254,W
02740120,2008,5.227,W
02740120,2009,4.651,W
02740120,2010,5.064,W
02740120,2011,5.377,W
02740120,2012,5.302,W
02740120,2013,5.475,W
02740120,2014,5.85,W
06600505,2006,8.75,A
06600505,2007,8.644,A
06600505,2008,9.0,A
06600505,2009,8.857,A
06600505,2010,9.101,A
06600505,2011,8.905,A
06600505,2012,9.043,A
06600505,2013,9.009,A
06600505,2014,8.953,A
00870305,2007,7.232,P
00870305,2008,6.913,P
00870305,2009,6.927,P
00870305,2010,6.933,P
00870305,2011,7.0,P
00870305,2012,7.276,P
00870305,2013,6.822,P
00870305,2014,6.837,P
00250315,2007,6.55,P
00250315,2008,6.586,P
00250315,2009,6.793,P
00250315,2010,6.935,P
00250315,2011,6.736,P
00250315,2012,6.983,P
00250315,2013,7.218,P
00250315,2014,6.843,P
00160320,2007,6.828,P
00160320,2008,6.849,P
00160320,2009,6.698,P
00160320,2010,6.74,P
00160320,2011,6.76,P
00160320,2012,7.389,P
00160320,2013,7.185,P
00160320,2014,6.894,P
01310410,2007,7.505,P
01310410,2008,7.282,P
01310410,2009,7.641,P
01310410,2010,7.843,P
01310410,2011,8.055,P
01310410,2012,7.849,P
01310410,2013,8.125,A
01310410,2014,7.673,P
00830505,2006,7.898,P
00830505,2007,7.199,P
00830505,2008,7.88,P
00830505,2009,8.274,A
00830505,2010,8.391,A
00830505,2011,8.403,A
00830505,2012,8.387,A
00830505,2013,9.035,A
00830505,2014,7.755,P
07400405,2006,7.083,P
07400405,2007,7.193,P
07400405,2008,7.416,P
07400405,2009,7.327,P
07400405,2010,7.56,P
07400405,2011,7.306,P
07400405,2012,7.244,P
07400405,2013,7.337,P
07400405,2014,7.272,P
00350410,2008,5.308,W
00350410,2009,4.638,W
00350410,2007,4.883,W
08050605,2006,6.978,P
08050605,2007,7.319,P
08050605,2008,7.537,P
08050605,2009,7.819,P
08050605,2010,8.208,A
08050605,2011,8.261,A
08050605,2012,8.537,A
08050605,2013,8.91,A
08050605,2014,8.801,A
00350651,2010,6.373,P
00350651,2011,6.059,W
00350651,2012,6.577,P
00350651,2013,6.165,W
00350651,2014,6.096,W
01890410,2007,7.296,P
01890410,2008,6.982,P
01890410,2009,7.526,P
01890410,2010,7.648,P
01890410,2011,7.792,P
01890410,2012,7.802,P
01890410,2013,7.636,P
01890410,2014,7.463,P
01140305,2008,5.732,W
01140305,2009,6.566,P
01140305,2007,5.797,W
00350262,2007,6.125,W
00350262,2008,5.219,W
00350262,2009,5.82,W
00350262,2010,6.336,P
00350262,2011,5.898,W
00350262,2012,5.699,W
00350262,2013,6.375,P
00350262,2014,6.25,P
00860305,2007,6.222,W
00860305,2008,6.312,P
00860305,2009,6.578,P
00860305,2010,6.468,P
00860305,2011,6.969,P
00860305,2012,6.57,P
00860305,2013,6.349,P
00860305,2014,6.397,P
01770505,2006,8.032,P
01770505,2007,8.6,A
01770505,2008,8.494,A
01770505,2009,8.769,A
01770505,2010,8.812,A
01770505,2011,8.918,A
01770505,2012,9.02,A
01770505,2013,9.2,A
01770505,2014,8.911,A
01630405,2007,5.64,W
01630405,2008,5.795,W
01630405,2009,5.728,W
01630405,2010,5.694,W
01630405,2011,5.917,W
01630405,2012,5.646,W
01630405,2013,5.575,W
01630405,2014,5.711,W
04180305,2006,6.108,W
04180305,2007,6.207,W
04180305,2008,6.491,P
04180305,2009,6.721,P
04180305,2010,7.333,P
04180305,2011,7.101,P
04180305,2012,7.767,P
04180305,2013,7.41,P
04180305,2014,7.147,P
01600360,2007,4.681,W
01600360,2008,4.925,W
01600360,2009,5.666,W
01600360,2010,5.698,W
01600360,2011,5.879,W
01600360,2012,5.969,W
01600360,2013,5.9,W
01600360,2014,5.921,W
01490027,2008,5.406,W
01490027,2009,5.594,W
01490027,2010,5.574,W
01490027,2011,5.588,W
01490027,2012,5.522,W
01490027,2013,5.723,W
01490027,2014,6.24,W
00350577,2006,5.198,W
00350577,2007,5.239,W
00350577,2008,5.794,W
00350577,2009,5.946,W
00350577,2010,5.605,W
00350577,2011,5.596,W
07200505,2006,6.404,P
07200505,2007,6.828,P
07200505,2008,7.578,P
07200505,2009,7.872,P
07200505,2010,7.64,P
07200505,2011,7.787,P
07200505,2012,8.503,A
07200505,2013,8.342,A
07200505,2014,7.987,P
01490022,2007,4.874,W
00350691,2007,7.098,P
00350691,2008,6.827,P
00350691,2009,6.058,W
00350691,2010,6.196,W
00350691,2011,6.131,W
00350691,2012,6.034,W
00350691,2013,5.4,W
00350691,2014,5.577,W
02810095,2006,4.732,W
02810095,2007,5.729,W
02810095,2008,4.457,W
02810095,2009,5.057,W
02810095,2010,5.893,W
02810095,2011,6.618,P
02810095,2012,6.739,P
02810095,2013,6.771,P
02810095,2014,6.573,P
00090305,2007,7.962,P
00090305,2008,8.181,A
00090305,2009,7.839,P
00090305,2010,8.154,A
00090305,2011,8.527,A
00090305,2012,8.203,A
00090305,2013,8.397,A
00090305,2014,7.891,P
02010405,2006,5.246,W
02010405,2007,5.54,W
02010405,2008,5.344,W
02010405,2009,5.363,W
02010405,2010,5.268,W
02010405,2011,5.57,W
02010405,2012,5.617,W
02010405,2013,5.606,W
02010405,2014,5.491,W
00790410,2007,6.623,P
00790410,2008,6.178,W
00790410,2009,6.056,W
00790410,2010,6.163,W
00790410,2011,6.275,P
00790410,2012,6.132,W
00790410,2013,6.009,W
00790410,2014,5.998,W
03250305,2006,6.044,W
03250305,2007,6.09,W
03250305,2008,6.495,P
03250305,2009,6.291,P
03250305,2010,6.494,P
03250305,2011,6.729,P
03250305,2012,6.798,P
03250305,2013,6.833,P
03250305,2014,6.909,P
00350654,2010,7.185,P
00350654,2011,7.148,P
06180310,2006,6.551,P
06180310,2007,6.806,P
06180310,2008,6.914,P
06180310,2009,6.802,P
06180310,2010,6.97,P
06180310,2011,7.403,P
06180310,2012,6.723,P
06180310,2013,6.903,P
06180310,2014,7.114,P
01030515,2011,6.118,W
01030515,2012,5.391,W
01030515,2013,5.795,W
01030515,2014,6.25,P
00950510,2008,4.662,W
05340000,2012,4.321,NI
03150505,2006,8.837,A
03150505,2007,8.931,A
03150505,2008,8.956,A
03150505,2009,9.112,A
03150505,2010,8.906,A
03150505,2011,8.953,A
03150505,2012,9.196,A
03150505,2013,9.171,A
03150505,2014,9.302,A
07450505,2006,7.751,P
07450505,2007,7.953,P
07450505,2008,8.089,P
07450505,2009,8.424,A
07450505,2010,8.408,A
07450505,2011,8.844,A
07450505,2012,8.976,A
07450505,2013,8.946,A
07450505,2014,8.964,A
01850505,2006,7.677,P
01850505,2007,7.568,P
01850505,2008,7.847,P
01850505,2009,8.072,P
01850505,2010,8.015,P
01850505,2011,8.392,A
01850505,2012,8.332,A
01850505,2013,8.204,A
01850505,2014,8.346,A
00440515,2009,5.5,W
00440515,2010,5.821,W
00440515,2011,6.15,W
00440515,2012,6.458,P
00440515,2013,6.159,W
00440515,2014,5.938,W
01010505,2006,8.223,A
01010505,2007,8.501,A
01010505,2008,8.705,A
01010505,2009,8.477,A
01010505,2010,8.58,A
01010505,2011,8.713,A
01010505,2012,8.986,A
01010505,2013,9.103,A
01010505,2014,9.149,A
01500505,2006,7.28,P
01500505,2007,6.19,W
01500505,2008,6.436,P
01500505,2009,6.86,P
01500505,2010,6.949,P
01500505,2011,7.279,P
01500505,2012,7.349,P
01500505,2013,7.264,P
01500505,2014,7.511,P
00710305,2007,6.942,P
00710305,2008,6.966,P
00710305,2009,6.815,P
00710305,2010,7.025,P
00710305,2011,7.29,P
00710305,2012,7.099,P
00710305,2013,7.134,P
00710305,2014,6.952,P
01490025,2008,5.136,W
01490025,2009,4.88,W
01490025,2010,4.74,W
01490025,2011,4.962,W
01490025,2012,5.194,W
01490025,2013,4.98,W
01490025,2014,5.557,W
04540205,2006,6.025,W
04540205,2007,6.625,P
04540205,2008,6.574,P
04540205,2009,7.347,P
04540205,2010,6.739,P
04540205,2011,7.225,P
04540205,2012,7.847,P
04540205,2013,7.364,P
04540205,2014,7.219,P
04350305,2006,6.85,P
04350305,2007,6.627,P
04350305,2008,7.429,P
04350305,2009,7.64,P
04350305,2010,7.509,P
04350305,2011,7.804,P
04350305,2012,7.903,P
04350305,2013,8.129,A
04350305,2014,8.038,P
00970505,2006,6.23,W
00970505,2007,6.376,P
00970505,2008,7.089,P
00970505,2009,6.69,P
00970505,2010,7.004,P
00970505,2011,7.043,P
00970505,2012,7.014,P
00970505,2013,7.52,P
00970505,2014,7.189,P
01330505,2006,6.875,P
01330505,2007,6.324,P
01330505,2008,6.366,P
01330505,2009,5.995,W
01330505,2010,6.286,P
01330505,2011,6.896,P
01330505,2012,6.572,P
01330505,2013,7.231,P
01330505,2014,7.34,P
02100410,2006,6.368,P
02100410,2007,6.598,P
02100410,2008,6.765,P
02100410,2009,6.825,P
02100410,2010,6.911,P
02100410,2011,7.384,P
02100410,2012,7.31,P
02100410,2013,7.075,P
02100410,2014,6.8,P
07750040,2006,7.052,P
07750040,2007,7.87,P
07750040,2008,7.388,P
07750040,2009,8.189,A
07750040,2010,7.458,P
07750040,2011,7.547,P
07750040,2012,7.721,P
07750040,2013,7.461,P
07750040,2014,7.351,P
01250505,2006,9.138,A
01250505,2007,8.673,A
01250505,2008,8.767,A
01250505,2009,8.668,A
01250505,2010,8.672,A
01250505,2011,8.823,A
01250505,2012,8.662,A
01250505,2013,8.968,A
01250505,2014,8.868,A
00610510,2006,5.803,W
00610510,2007,6.061,W
00610510,2008,6.258,P
00610510,2009,6.56,P
00610510,2010,6.637,P
00610510,2011,7.285,P
00610510,2012,7.574,P
00610510,2013,7.671,P
00610510,2014,7.26,P
01760320,2007,6.15,W
01760320,2008,6.43,P
01760320,2009,6.664,P
01760320,2010,6.605,P
01760320,2011,6.612,P
01760320,2012,6.885,P
01760320,2013,6.28,P
01760320,2014,6.296,P
00570045,2007,4.769,W
00570045,2008,4.622,W
00570045,2009,5.453,W
00570045,2010,5.943,W
00570045,2011,6.022,W
00570045,2012,5.996,W
00570045,2013,5.648,W
01010040,2007,7.324,P
01010040,2008,7.474,P
01010040,2009,7.404,P
01010040,2010,7.524,P
01010040,2011,8.149,A
01010040,2012,7.958,P
01010040,2013,7.635,P
01010040,2014,7.618,P
01720020,2008,6.394,P
01720020,2009,6.151,W
01720020,2010,6.409,P
01720020,2011,6.527,P
01720020,2012,6.381,P
01720020,2013,5.744,W
01720020,2014,6.528,P
00350522,2006,6.392,P
00350522,2007,6.883,P
00350522,2008,6.885,P
00350522,2009,6.86,P
00350522,2010,6.839,P
00350522,2011,6.898,P
00350522,2012,6.645,P
00350522,2013,6.152,W
00350522,2014,6.433,P
07150505,2006,7.201,P
07150505,2007,7.632,P
07150505,2008,7.292,P
07150505,2009,7.46,P
07150505,2010,7.671,P
07150505,2011,7.654,P
07150505,2012,8.19,A
07150505,2013,8.254,A
07150505,2014,8.153,A
01650047,2007,7.06,P
01650047,2008,7.48,P
01650047,2009,7.013,P
01650047,2010,7.596,P
01650047,2011,6.627,P
01650047,2012,7.744,P
01650047,2013,7.94,P
01650047,2014,6.816,P
00950330,2008,4.25,NI
00950330,2007,3.359,NI
04550050,2011,7.768,P
04550050,2012,7.742,P
04550050,2013,7.169,P
01220305,2007,7.477,P
01220305,2008,7.085,P
01220305,2009,7.461,P
01220305,2010,7.236,P
01220305,2011,7.356,P
01220305,2012,7.171,P
01220305,2013,7.238,P
01220305,2014,7.437,P
01680300,2007,8.009,P
01680300,2008,8.104,P
01680300,2009,8.056,P
01680300,2010,8.162,A
01680300,2011,8.371,A
01680300,2012,7.815,P
01680300,2013,7.914,P
01680300,2014,7.545,P
00350420,2007,4.655,W
00500505,2006,8.031,P
00500505,2007,8.097,P
00500505,2008,8.431,A
00500505,2009,8.492,A
00500505,2010,8.409,A
00500505,2011,8.622,A
00500505,2012,8.675,A
00500505,2013,8.789,A
00500505,2014,8.75,A
06160305,2012,6.825,P
06160305,2013,6.885,P
06160305,2014,6.389,P
02740087,2006,6.098,W
02740087,2007,6.685,P
02740087,2008,6.071,W
02740087,2009,5.93,W
02740087,2010,6.613,P
02740087,2011,6.723,P
02740087,2012,6.723,P
02740087,2013,7.601,P
02740087,2014,6.397,P
00350346,2007,5.577,W
00350346,2008,6.771,P
00350346,2009,6.875,P
00350346,2010,6.89,P
00350346,2011,7.083,P
00350346,2012,6.65,P
00350346,2013,6.311,P
00350346,2014,6.361,P
01100505,2006,7.827,P
01100505,2007,8.059,P
01100505,2008,8.103,P
01100505,2009,7.899,P
01100505,2010,8.7,A
01100505,2011,8.385,A
01100505,2012,8.558,A
01100505,2013,8.711,A
01100505,2014,8.925,A
01370315,2008,4.931,W
01370315,2007,4.694,W
00500305,2007,7.41,P
00500305,2008,7.604,P
00500305,2009,7.505,P
00500305,2010,7.707,P
00500305,2011,7.514,P
00500305,2012,7.484,P
00500305,2013,7.712,P
00500305,2014,7.337,P
09150705,2006,7.52,P
09150705,2007,7.727,P
09150705,2008,7.59,P
09150705,2009,8.377,A
09150705,2010,8.295,A
09150705,2011,8.171,A
09150705,2012,8.008,P
09150705,2013,8.494,A
09150705,2014,8.729,A
01110505,2006,7.369,P
01110505,2007,7.051,P
01110505,2008,7.031,P
01110505,2009,7.539,P
01110505,2010,7.528,P
01110505,2011,7.435,P
01110505,2012,7.459,P
01110505,2013,7.569,P
01110505,2014,7.374,P
05460000,2012,4.488,W
06980510,2006,8.22,A
06980510,2007,8.188,A
06980510,2008,8.484,A
06980510,2009,9.148,A
06980510,2010,9.023,A
06980510,2011,8.615,A
06980510,2012,9.314,A
06980510,2013,9.333,A
06980510,2014,9.533,A
02580505,2006,6.984,P
02580505,2007,6.192,W
02580505,2008,6.908,P
02580505,2009,7.047,P
02580505,2010,6.88,P
02580505,2011,6.928,P
02580505,2012,7.221,P
02580505,2013,7.504,P
02580505,2014,7.138,P
02710030,2006,7.377,P
02710030,2007,7.426,P
02710030,2008,7.642,P
02710030,2009,7.85,P
02710030,2010,8.046,P
02710030,2011,8.175,A
02710030,2012,7.968,P
02710030,2013,8.067,P
02710030,2014,7.842,P
01620505,2006,7.731,P
01620505,2007,8.105,P
01620505,2008,8.162,A
01620505,2009,8.428,A
01620505,2010,8.519,A
01620505,2011,8.598,A
01620505,2012,8.648,A
01620505,2013,8.016,P
01620505,2014,7.738,P
02480014,2006,6.111,W
02480014,2007,5.912,W
02480014,2008,5.846,W
02480014,2009,5.997,W
02480014,2010,6.908,P
02480014,2011,7.099,P
02480014,2012,7.186,P
02480014,2013,7.027,P
02480014,2014,6.637,P
01630505,2006,6.595,P
01630505,2007,6.738,P
01630505,2008,6.86,P
01630505,2009,6.967,P
01630505,2010,7.222,P
01630505,2011,7.515,P
01630505,2012,7.679,P
01630505,2013,7.562,P
01630505,2014,7.265,P
03250505,2006,7.26,P
03250505,2007,7.245,P
03250505,2008,7.375,P
03250505,2009,7.861,P
03250505,2010,7.801,P
03250505,2011,7.866,P
03250505,2012,7.889,P
03250505,2013,8.149,A
03250505,2014,8.223,A
00350229,2007,5.648,W
00350229,2008,5.648,W
00350229,2009,6.164,W
00350229,2010,6.027,W
00350229,2011,5.398,W
00350229,2012,5.848,W
00350229,2013,5.625,W
00350229,2014,5.679,W
07780305,2014,5.94,W
02810530,2006,5.095,W
02810530,2007,5.101,W
02810530,2008,5.232,W
02810530,2009,5.32,W
02810530,2010,5.293,W
02810530,2011,6.049,W
02810530,2012,5.927,W
02810530,2013,5.689,W
02810530,2014,5.319,W
01580505,2006,8.201,A
01580505,2007,8.154,A
01580505,2008,8.542,A
01580505,2009,8.949,A
01580505,2010,8.71,A
01580505,2011,8.947,A
01580505,2012,8.711,A
01580505,2013,9.143,A
01580505,2014,9.322,A
04280305,2006,7.53,P
04280305,2007,7.33,P
04280305,2008,7.664,P
04280305,2009,7.928,P
04280305,2010,8.594,A
04280305,2011,9.044,A
04280305,2012,7.898,P
04280305,2013,8.143,A
04280305,2014,7.574,P
01810505,2006,6.78,P
01810505,2007,7.133,P
01810505,2008,6.947,P
01810505,2009,7.367,P
01810505,2010,7.375,P
01810505,2011,7.152,P
01810505,2012,7.22,P
01810505,2013,7.892,P
01810505,2014,7.483,P
03070505,2006,7.947,P
03070505,2007,7.931,P
03070505,2008,8.296,A
03070505,2009,8.631,A
03070505,2010,8.512,A
03070505,2011,8.638,A
03070505,2012,8.573,A
03070505,2013,8.915,A
03070505,2014,8.732,A
00520405,2009,7.425,P
00520405,2010,7.647,P
00520405,2011,7.105,P
00520405,2012,7.69,P
00520405,2013,7.466,P
00520405,2014,7.306,P
00520505,2008,7.87,P
00520505,2006,7.661,P
00520505,2007,7.923,P
00050405,2007,6.674,P
00050405,2008,6.639,P
00050405,2009,7.225,P
00050405,2010,6.626,P
00050405,2011,6.799,P
00050405,2012,6.963,P
00050405,2013,6.77,P
00050405,2014,6.751,P
03420330,2006,6.708,P
03420330,2007,6.578,P
03420330,2008,6.937,P
03420330,2009,7.182,P
03420330,2010,7.211,P
03420330,2011,6.838,P
03420330,2012,7.054,P
03420330,2013,7.24,P
03420330,2014,7.179,P
04460550,2006,6.554,P
04460550,2007,7.4,P
04460550,2008,7.028,P
04460550,2009,7.269,P
04460550,2010,7.135,P
04460550,2011,7.018,P
04460550,2012,7.544,P
04460550,2013,7.426,P
04460550,2014,7.256,P
02900305,2006,7.312,P
02900305,2007,7.491,P
02900305,2008,7.302,P
02900305,2009,7.563,P
02900305,2010,7.594,P
02900305,2011,7.175,P
02900305,2012,7.435,P
02900305,2013,7.0,P
02900305,2014,6.398,P
01140900,2011,6.189,W
01140900,2012,6.232,W
01140900,2013,5.938,W
02710505,2006,8.621,A
02710505,2007,8.706,A
02710505,2008,8.684,A
02710505,2009,8.729,A
02710505,2010,8.676,A
02710505,2011,9.013,A
02710505,2012,9.075,A
02710505,2013,9.32,A
02710505,2014,9.289,A
00250505,2006,7.292,P
00250505,2007,7.105,P
00250505,2008,7.687,P
00250505,2009,7.897,P
00250505,2010,7.926,P
00250505,2011,8.035,P
00250505,2012,8.195,A
00250505,2013,8.272,A
00250505,2014,8.281,A
02770505,2006,5.876,W
02770505,2007,6.885,P
02770505,2008,5.924,W
02770505,2009,6.667,P
02770505,2010,6.962,P
02770505,2011,7.134,P
02770505,2012,7.168,P
01590305,2007,7.719,P
01590305,2008,7.713,P
01590305,2009,8.568,A
01590305,2010,8.492,A
01590305,2011,7.815,P
01590305,2012,8.259,A
01590305,2013,8.542,A
01590305,2014,7.857,P
02850405,2006,6.338,P
02850405,2007,6.593,P
02850405,2008,6.65,P
02850405,2009,7.003,P
02850405,2010,7.007,P
02850405,2011,7.256,P
02850405,2012,7.071,P
02850405,2013,6.911,P
02850405,2014,6.781,P
00930018,2007,5.433,W
00930018,2008,5.761,W
00930018,2009,6.313,P
00930018,2010,6.042,W
00930018,2011,5.702,W
00930018,2012,5.938,W
00930018,2013,6.14,W
00930018,2014,5.593,W
03480420,2006,4.681,W
03480420,2007,5.0,W
03480420,2008,5.563,W
03480420,2009,5.402,W
03480420,2010,5.654,W
03480420,2011,5.54,W
03480420,2012,5.39,W
03480420,2013,5.24,W
03480420,2014,5.42,W
02740040,2006,5.568,W
02740040,2007,5.417,W
00970340,2013,6.917,P
00970340,2014,6.767,P
00720505,2006,7.246,P
00720505,2007,7.676,P
00720505,2008,7.758,P
00720505,2009,7.817,P
00720505,2010,7.915,P
00720505,2011,8.12,P
00720505,2012,8.333,A
00720505,2013,8.264,A
00720505,2014,8.621,A
04700105,2006,7.409,P
04700105,2007,7.338,P
04700105,2008,7.339,P
04700105,2009,7.717,P
04700105,2010,7.864,P
04700105,2011,7.691,P
04700105,2012,8.109,P
04700105,2013,7.981,P
04700105,2014,8.096,P
03480515,2006,6.048,W
03480515,2007,6.123,W
03480515,2008,6.374,P
03480515,2009,6.562,P
03480515,2010,6.616,P
03480515,2011,6.363,P
03480515,2012,6.796,P
03480515,2013,6.557,P
03480515,2014,6.226,W
00970048,2007,5.971,W
00970048,2008,5.853,W
00970048,2009,5.949,W
00970048,2010,5.884,W
00970048,2011,5.939,W
00970048,2012,6.007,W
00970048,2013,5.989,W
00970048,2014,5.406,W
00350255,2009,5.114,W
00350255,2010,5.729,W
00350255,2011,4.62,W
00350255,2012,5.602,W
00350255,2013,5.1,W
00350255,2014,5.05,W
07800315,2006,6.637,P
07800315,2007,6.903,P
07800315,2008,6.974,P
07800315,2009,7.418,P
07800315,2010,7.5,P
07800315,2011,7.548,P
07800315,2012,7.312,P
07800315,2013,6.981,P
07800315,2014,6.444,P
02780305,2006,6.157,W
02780305,2007,6.81,P
02780305,2008,6.781,P
02780305,2009,6.807,P
02780305,2010,6.924,P
02780305,2011,6.43,P
02780305,2012,6.76,P
02780305,2013,6.5,P
02780305,2014,6.757,P
02070505,2006,8.305,A
02070505,2007,8.423,A
02070505,2008,8.497,A
02070505,2009,8.601,A
02070505,2010,8.646,A
02070505,2011,8.847,A
02070505,2012,9.174,A
02070505,2013,9.178,A
02070505,2014,9.242,A
00570055,2007,4.659,W
00570055,2008,5.106,W
00570055,2009,5.335,W
00570055,2010,5.371,W
00570055,2011,5.609,W
00570055,2012,5.16,W
00570055,2013,4.756,W
00570055,2014,5.04,W
08230605,2006,5.238,W
08230605,2007,5.709,W
08230605,2008,5.954,W
08230605,2009,6.204,W
08230605,2010,5.914,W
08230605,2011,6.549,P
08230605,2012,6.755,P
08230605,2013,7.008,P
08230605,2014,7.113,P
00830010,2007,6.786,P
00830010,2008,6.856,P
00830010,2009,7.299,P
00830010,2010,7.213,P
00830010,2011,7.611,P
00830010,2012,7.112,P
00830010,2013,7.664,P
04490305,2006,7.041,P
04490305,2007,7.587,P
04490305,2008,7.68,P
04490305,2009,7.528,P
04490305,2010,7.594,P
04490305,2011,8.134,A
04490305,2012,8.3,A
04490305,2013,8.702,A
04490305,2014,8.408,A
06650505,2006,7.871,P
06650505,2007,7.882,P
06650505,2008,7.843,P
06650505,2009,8.396,A
06650505,2010,8.408,A
06650505,2011,8.331,A
06650505,2012,8.75,A
06650505,2013,8.915,A
06650505,2014,8.504,A
00350524,2008,5.915,W
00350524,2009,6.562,P
00350524,2006,5.957,W
00350524,2007,5.469,W
00440425,2008,7.326,P
00440425,2009,6.68,P
00440425,2007,8.382,A
00460035,2007,8.14,A
00460035,2008,7.917,P
00460035,2009,7.656,P
00460035,2010,7.82,P
00460035,2011,8.142,A
00460035,2012,8.091,P
00460035,2013,8.229,A
00460035,2014,7.159,P
02640305,2006,7.319,P
02640305,2007,7.608,P
02640305,2008,7.684,P
02640305,2009,7.62,P
02640305,2010,7.824,P
02640305,2011,8.201,A
02640305,2012,8.26,A
02640305,2013,8.033,P
02640305,2014,7.48,P
00350182,2011,6.625,P
00350182,2013,6.818,P
00350182,2014,6.513,P
00090505,2006,8.345,A
00090505,2007,8.675,A
00090505,2008,8.622,A
00090505,2009,8.879,A
00090505,2010,8.895,A
00090505,2011,9.072,A
00090505,2012,9.031,A
00090505,2013,9.405,A
00090505,2014,9.17,A
00350537,2006,4.801,W
00350537,2007,4.553,W
00350537,2008,5.44,W
00350537,2009,5.67,W
00350537,2010,5.262,W
00350537,2011,5.369,W
00350537,2012,5.883,W
00350537,2013,5.84,W
00350537,2014,5.577,W
00350380,2007,6.5,P
00350380,2008,6.25,P
00350380,2009,7.031,P
00350380,2010,5.361,W
00350380,2011,5.519,W
00350380,2012,5.481,W
00350380,2013,4.957,W
00350380,2014,5.027,W
01570305,2007,6.995,P
01570305,2008,6.992,P
01570305,2009,6.667,P
01570305,2010,7.222,P
01570305,2011,6.646,P
01570305,2012,6.541,P
01570305,2013,6.378,P
01570305,2014,7.108,P
07750045,2006,6.929,P
07750045,2007,7.854,P
07750045,2008,7.718,P
07750045,2009,7.609,P
07750045,2010,8.191,A
07750045,2011,7.478,P
07750045,2012,7.959,P
07750045,2013,7.652,P
07750045,2014,7.702,P
03480423,2006,4.835,W
03480423,2007,5.479,W
03480423,2008,5.238,W
03480423,2009,5.444,W
03480423,2010,5.612,W
03480423,2011,5.761,W
03480423,2012,5.688,W
03480423,2013,5.538,W
03480423,2014,5.474,W
00640305,2007,6.203,W
00640305,2008,6.317,P
00640305,2009,6.404,P
00640305,2010,6.455,P
00640305,2011,6.53,P
00640305,2012,6.321,P
00640305,2013,6.167,W
00640305,2014,6.139,W
00890005,2007,6.821,P
00890005,2008,6.969,P
00890005,2009,6.893,P
00890005,2010,6.992,P
00890005,2011,7.903,P
00890005,2012,7.381,P
00890005,2013,8.309,A
06650305,2006,6.567,P
06650305,2007,6.885,P
06650305,2008,6.853,P
06650305,2009,7.426,P
06650305,2010,7.325,P
06650305,2011,7.23,P
06650305,2012,7.281,P
06650305,2013,7.559,P
06650305,2014,7.361,P
00160315,2007,7.038,P
00160315,2008,6.511,P
00160315,2009,6.962,P
00160315,2010,7.08,P
00160315,2011,6.556,P
00160315,2012,7.334,P
00160315,2013,7.263,P
00160315,2014,6.978,P
01440305,2007,7.1,P
01440305,2008,7.438,P
01440305,2009,7.773,P
01440305,2010,7.905,P
01440305,2011,7.827,P
01440305,2012,7.557,P
01440305,2013,7.473,P
01440305,2014,6.875,P
00490090,2007,5.0,W
00490090,2008,5.903,W
00490090,2009,5.893,W
00490090,2010,6.471,P
00490090,2011,6.103,W
00490090,2012,5.395,W
00350515,2006,6.372,P
00350515,2007,6.833,P
00350515,2008,6.77,P
00350515,2009,6.833,P
00350515,2010,6.784,P
00350515,2011,6.66,P
00350515,2012,6.825,P
00350515,2013,6.667,P
00350515,2014,6.703,P
00970315,2010,5.4,W
00970315,2011,5.833,W
00970315,2012,5.873,W
00970315,2013,5.929,W
00970315,2014,5.843,W
00350378,2010,5.069,W
00350378,2011,4.788,W
00350378,2012,5.018,W
00350378,2013,4.776,W
00350378,2014,4.65,W
02430505,2006,6.266,P
02430505,2007,6.665,P
02430505,2008,6.893,P
02430505,2009,7.071,P
02430505,2010,7.212,P
02430505,2011,7.77,P
02430505,2012,7.795,P
02430505,2013,8.181,A
02430505,2014,7.845,P
07450405,2006,6.868,P
07450405,2007,7.023,P
07450405,2008,7.017,P
07450405,2009,7.462,P
