name,year,charter,level,lat,long
Alfred G Zanetti,2008,No,Primary,42.09899,-72.58628
Alfred G Zanetti,2007,No,Primary,42.09899,-72.58628
Alfred G Zanetti,2006,No,Primary,42.09838,-72.58674
Alfred G Zanetti,2005,No,Primary,42.09862,-72.58671
Alfred G Zanetti,2004,No,Primary,42.098384,-72.586741
Alfred G Zanetti,2003,No,Primary,42.098384,-72.586741
Alfred G Zanetti,2002,No,Primary,42.098384,-72.586741
Alfred J Gomes,2014,No,Primary,41.626,-70.9223
Alfred J Gomes,2013,No,Primary,41.62593,-70.922151
Alfred J Gomes,2012,No,Primary,41.62602,-70.9223
Alfred J Gomes,2011,No,Primary,41.626,-70.9223
Alfred J Gomes,2010,No,Primary,41.626,-70.9223
Alfred J Gomes,2009,No,Primary,41.626,-70.9223
Alfred J Gomes,2008,No,Primary,41.62602,-70.9223
Alfred J Gomes,2007,No,Primary,41.62602,-70.9223
Alfred J Gomes,2006,No,Primary,41.62611,-70.92238
Alfred J Gomes,2005,No,Primary,41.62617,-70.92256
Alfred J Gomes,2004,No,Primary,41.626108,-70.922384
Alfred J Gomes,2003,No,Primary,41.626108,-70.922384
Alfred J Gomes,2002,No,Primary,41.626108,-70.922384
Alfred M Chaffee,2014,No,Primary,42.1073,-71.87
Alfred M Chaffee,2013,No,Primary,42.107295,-71.870035
Alfred M Chaffee,2012,No,Primary,42.107295,-71.870035
Alfred M Chaffee,2011,No,Primary,42.1077,-71.8695
Alfred M Chaffee,2010,No,Primary,42.1077,-71.8695
Alfred M Chaffee,2009,No,Primary,42.1077,-71.8695
Alfred M Chaffee,2008,No,Primary,42.10769,-71.86952
Alfred M Chaffee,2007,No,Primary,42.10769,-71.86952
Alfred M Chaffee,2006,No,Primary,42.1081,-71.8667
Alfred M Chaffee,2005,No,Primary,42.12017,-71.86432
Alfred M Chaffee,2004,No,Primary,42.12026,-71.864472
Alfred M Chaffee,2003,No,Primary,42.12026,-71.864472
Alfred M Chaffee,2002,No,Other,42.12062,-71.864448
Algonquin Regional High,2014,No,High,42.3259,-71.6131
Algonquin Regional High,2013,No,High,42.325949,-71.61312
Algonquin Regional High,2012,No,High,42.325949,-71.61312
Algonquin Regional High,2011,No,High,42.325,-71.6134
Algonquin Regional High,2010,No,High,42.325,-71.6134
Algonquin Regional High,2009,No,High,42.325,-71.6134
Algonquin Regional High,2008,No,High,42.32497,-71.61344
Algonquin Regional High,2007,No,High,42.32497,-71.61344
Algonquin Regional High,2006,No,High,42.3243,-71.61897
Algonquin Regional High,2005,No,High,42.32387,-71.6185
Algonquin Regional High,2004,No,High,42.324302,-71.61897
Algonquin Regional High,2003,No,High,42.324302,-71.61897
Algonquin Regional High,2002,No,High,42.324302,-71.61897
Alice A Macomber,2014,No,Primary,41.6525,-71.0824
Alice A Macomber,2013,No,Primary,41.65247,-71.08238
Alice A Macomber,2012,No,Primary,41.65247,-71.08238
Alice A Macomber,2011,No,Primary,41.6525,-71.0824
Alice A Macomber,2010,No,Other,41.6525,-71.0824
Alice A Macomber,2009,No,Primary,41.6525,-71.0824
Alice A Macomber,2008,No,Primary,41.65247,-71.08238
Alice A Macomber,2007,No,Primary,41.65247,-71.08238
Alice A Macomber,2006,No,Primary,41.65326,-71.08335
Alice A Macomber,2005,No,Primary,41.65326,-71.08341
Alice A Macomber,2004,No,Primary,41.653264,-71.08335
Alice A Macomber,2003,No,Primary,41.653264,-71.08335
Alice A Macomber,2002,No,Primary,41.653264,-71.08335
Alice B Beal Elementary,2014,No,Primary,42.0737,-72.5446
Alice B Beal Elementary,2013,No,Primary,42.07394,-72.544371
Alice B Beal Elementary,2012,No,Primary,42.07372,-72.54456
Alice B Beal Elementary,2011,No,Primary,42.0737,-72.5446
Alice B Beal Elementary,2010,No,Primary,42.0737,-72.5446
Alice B Beal Elementary,2009,No,Primary,42.0737,-72.5446
Alice B Beal Elementary,2008,No,Primary,42.07372,-72.54456
Alice B Beal Elementary,2007,No,Primary,42.07372,-72.54456
Alice B Beal Elementary,2006,No,Primary,42.07463,-72.54752
Alice B Beal Elementary,2005,No,Primary,42.07352,-72.54502
Alice B Beal Elementary,2004,No,Primary,42.074633,-72.547519
Alice B Beal Elementary,2003,No,Primary,42.074633,-72.547519
Alice B Beal Elementary,2002,No,Primary,42.074633,-72.547519
Alice B. Fulton School,2014,No,Primary,42.1628,-70.962664
Alice M Barrows,2014,No,Primary,42.5217,-71.124
Alice M Barrows,2013,No,Primary,42.52169,-71.124861
Alice M Barrows,2012,No,Primary,42.52167,-71.12402
Alice M Barrows,2011,No,Primary,42.5217,-71.124
Alice M Barrows,2010,No,Primary,42.5217,-71.124
Alice M Barrows,2009,No,Primary,42.5217,-71.124
Alice M Barrows,2008,No,Primary,42.52167,-71.12402
Alice M Barrows,2007,No,Primary,42.52167,-71.12402
Alice M Barrows,2006,No,Primary,42.52232,-71.12392
Alice M Barrows,2005,No,Primary,42.52399,-71.12525
Alice M Barrows,2004,No,Primary,42.522322,-71.123921
Alice M Barrows,2003,No,Primary,42.522322,-71.123921
Alice M Barrows,2002,No,Primary,42.522322,-71.123921
Allen Avenue,2014,No,Primary,41.9453,-71.3522
Allen Avenue,2013,No,Primary,41.945254,-71.352215
Allen Avenue,2012,No,Primary,41.945254,-71.352215
Allen Avenue,2011,No,Primary,41.9452,-71.3521
Allen Avenue,2010,No,Primary,41.9452,-71.3521
Allen Avenue,2009,No,Primary,41.9452,-71.3521
Allen Avenue,2008,No,Primary,41.94519,-71.3521
Allen Avenue,2007,No,Primary,41.94519,-71.3521
Allen Avenue,2006,No,Primary,41.94465,-71.35102
Allen Avenue,2005,No,Primary,41.94402,-71.35062
Allen Avenue,2004,No,Primary,41.94465,-71.351016
Allen Avenue,2003,No,Primary,41.94465,-71.351016
Allen Avenue,2002,No,Primary,41.94465,-71.351016
Allen Joslin,2014,No,Middle,42.119637,-71.86672
Allendale,2014,No,Primary,42.4591,-73.2208
Allendale,2013,No,Primary,42.4587,-73.220141
Allendale,2012,No,Primary,42.45911,-73.22077
Allendale,2011,No,Primary,42.459787,-73.220783
Allendale,2010,No,Primary,42.458692,-73.219921
Allendale,2009,No,Primary,42.4587,-73.2199
Allendale,2008,No,Primary,42.45911,-73.22077
Allendale,2007,No,Primary,42.45911,-73.22077
Allendale,2006,No,Primary,42.45973,-73.22054
Allendale,2005,No,Primary,42.45922,-73.22158
Allendale,2004,No,Primary,42.459726,-73.220539
Allendale,2003,No,Primary,42.459726,-73.220539
Allendale,2002,No,Primary,42.459726,-73.220539
Alma Del Mar Charter School,2014,Yes,Primary,41.6654,-70.9238
Alma Del Mar Charter School,2013,Yes,Primary,41.66543,-70.923791
Alma Del Mar Charter School,2012,Yes,Primary,41.665298,-70.925037
Alma Del Mar Charter School,2011,Yes,Primary,0.0,0.0
Ambrose Elementary,2014,No,Primary,42.4456,-71.1563
Ambrose Elementary,2013,No,Primary,42.44563,-71.15628
Ambrose Elementary,2012,No,Primary,42.44563,-71.15628
Ambrose Elementary,2011,No,Primary,42.4456,-71.1563
Ambrose Elementary,2010,No,Primary,42.4456,-71.1563
Ambrose Elementary,2009,No,Primary,42.4456,-71.1563
Ambrose Elementary,2008,No,Primary,42.44563,-71.15628
Ambrose Elementary,2007,No,Primary,42.44563,-71.15628
Ambrose Elementary,2006,No,Primary,42.44545,-71.15617
Ambrose Elementary,2005,No,Primary,42.44579,-71.15525
Ambrose Elementary,2004,No,Primary,42.445449,-71.156166
Ambrose Elementary,2003,No,Other,42.445449,-71.156166
Ambrose Elementary,2002,No,Other,42.445449,-71.156166
Amelio Della Chiesa Early Childhood Center,2014,No,Primary,42.2378,-71.0134
Amesbury Academy Charter Public School,2014,Yes,High,42.8561,-70.9346
Amesbury Academy Charter Public School,2013,Yes,High,42.856151,-70.934544
Amesbury Academy Charter Public School,2012,Yes,High,42.85605,-70.934769
Amesbury Academy Charter Public School,2011,Yes,High,42.856265,-70.934105
Amesbury Academy Charter Public School,2010,Yes,High,42.857415,-70.929635
Amesbury Academy Charter Public School,2009,Yes,High,42.8574,-70.9296
Amesbury Academy Charter Public School,2008,Yes,High,42.8577,-70.9302
Amesbury Academy Charter Public School,2007,Yes,High,42.8577,-70.9302
Amesbury Academy Charter Public School,2006,Yes,High,42.8577,-70.93015
Amesbury Academy Charter Public School,2005,Yes,High,42.85726,-70.92939
Amesbury Academy Charter Public School,2004,Yes,High,42.857703,-70.930151
Amesbury Academy Charter Public School,2003,Yes,Other,42.857703,-70.930151
Amesbury Academy Charter Public School,2002,Yes,Other,42.855971,-70.931875
Amesbury Elementary,2014,No,Primary,42.8659,-70.9315
Amesbury Elementary,2013,No,Primary,42.86586,-70.93152
Amesbury Elementary,2012,No,Primary,42.86586,-70.93152
Amesbury Elementary,2011,No,Primary,42.8659,-70.9315
Amesbury Elementary,2010,No,Primary,42.8659,-70.9315
Amesbury Elementary,2009,No,Primary,42.8659,-70.9315
Amesbury Elementary,2008,No,Primary,42.86586,-70.93152
Amesbury Elementary,2007,No,Primary,42.86586,-70.93152
Amesbury Elementary,2006,No,Primary,42.86724,-70.9317
Amesbury Elementary,2005,No,Primary,42.86608,-70.93096
Amesbury Elementary,2004,No,Primary,42.867235,-70.931701
Amesbury Elementary,2003,No,Primary,42.867235,-70.931701
Amesbury Elementary,2002,No,Primary,42.867235,-70.931701
Amesbury High,2014,No,High,42.851,-70.9437
Amesbury High,2013,No,High,42.85211,-70.945211
Amesbury High,2012,No,High,42.851001,-70.943695
Amesbury High,2011,No,High,42.853569,-70.943602
Amesbury High,2010,No,High,42.852109,-70.945212
Amesbury High,2009,No,High,42.8521,-70.9452
Amesbury High,2008,No,High,42.85126,-70.94263
Amesbury High,2007,No,High,42.85126,-70.94263
Amesbury High,2006,No,High,42.85346,-70.94381
Amesbury High,2005,No,High,42.8537,-70.94402
Amesbury High,2004,No,High,42.853456,-70.943807
Amesbury High,2003,No,High,42.853456,-70.943807
Amesbury High,2002,No,High,42.853456,-70.943807
Amesbury Middle,2014,No,Middle,42.849,-70.9289
Amesbury Middle,2013,No,Middle,42.849006,-70.928864
Amesbury Middle,2012,No,Middle,42.849006,-70.928864
Amesbury Middle,2011,No,Middle,42.8489,-70.9302
Amesbury Middle,2010,No,Middle,42.8489,-70.9302
Amesbury Middle,2009,No,Middle,42.8489,-70.9302
Amesbury Middle,2008,No,Middle,42.84885,-70.9302
Amesbury Middle,2007,No,Middle,42.84885,-70.9302
Amesbury Middle,2006,No,Middle,42.84936,-70.93137
Amesbury Middle,2005,No,Middle,42.84913,-70.93086
Amesbury Middle,2004,No,Middle,42.849363,-70.931366
Amesbury Middle,2003,No,Middle,42.849363,-70.931366
Amesbury Middle,2002,No,Middle,42.849363,-70.931366
Amherst Regional High,2014,No,High,42.3807,-72.5124
Amherst Regional High,2013,No,High,42.38102,-72.512931
Amherst Regional High,2012,No,High,42.38066,-72.51237
Amherst Regional High,2011,No,High,42.3807,-72.5124
Amherst Regional High,2010,No,High,42.3807,-72.5124
Amherst Regional High,2009,No,High,42.3807,-72.5124
Amherst Regional High,2008,No,High,42.38066,-72.51237
Amherst Regional High,2007,No,High,42.38066,-72.51237
Amherst Regional High,2006,No,High,42.37835,-72.5132
Amherst Regional High,2005,No,High,42.37785,-72.51352
Amherst Regional High,2004,No,High,42.378346,-72.513196
Amherst Regional High,2003,No,High,42.378346,-72.513196
Amherst Regional High,2002,No,High,42.378346,-72.513196
Amherst Regional Middle School,2014,No,Middle,42.3842,-72.5104
Amherst Regional Middle School,2013,No,Middle,42.38486,-72.511101
Amherst Regional Middle School,2012,No,Middle,42.384218,-72.510419
Amherst Regional Middle School,2011,No,Middle,42.3843,-72.511
Amherst Regional Middle School,2010,No,Middle,42.3843,-72.511
Amherst Regional Middle School,2009,No,Middle,42.3843,-72.511
Amherst Regional Middle School,2008,No,Middle,42.38429,-72.51102
Amherst Regional Middle School,2007,No,Middle,42.38429,-72.51102
Amherst Regional Middle School,2006,No,Middle,42.38312,-72.51347
Amherst Regional Middle School,2005,No,Middle,42.38323,-72.51201
Amherst Regional Middle School,2004,No,Middle,42.383115,-72.513468
Amherst Regional Middle School,2003,No,Middle,42.383115,-72.513468
Amherst Regional Middle School,2002,No,Middle,42.383115,-72.513468
Amigos School,2014,No,Primary,42.363,-71.1083
Amigos School,2013,No,Primary,42.36303,-71.108261
Amigos School,2012,No,Primary,42.367292,-71.111742
Amigos School,2011,No,Primary,42.367272,-71.111737
Amigos School,2010,No,Primary,42.367294,-71.111726
Amigos School,2009,No,Primary,42.3668,-71.1135
Amigos School,2008,No,Primary,42.3668,-71.1135
Amigos School,2007,No,Primary,42.3668,-71.1135
Amigos School,2006,No,Primary,42.36683,-71.11354
Amigos School,2005,No,Primary,42.36699,-71.11331
Amigos School,2004,No,Primary,42.366826,-71.113542
Amigos School,2003,No,Primary,42.366826,-71.113542
Amigos School,2002,No,Primary,42.369815,-71.086972
Amvet Boulevard,2014,No,Primary,41.9771,-71.3431
Amvet Boulevard,2013,No,Primary,41.97644,-71.342081
Amvet Boulevard,2012,No,Primary,41.977053,-71.343068
Amvet Boulevard,2011,No,Primary,41.9771,-71.3429
Amvet Boulevard,2010,No,Primary,41.9771,-71.3429
Amvet Boulevard,2009,No,Primary,41.9771,-71.3429
Amvet Boulevard,2008,No,Primary,41.97711,-71.34294
Amvet Boulevard,2007,No,Primary,41.97711,-71.34294
Amvet Boulevard,2006,No,Primary,41.97705,-71.34456
Amvet Boulevard,2005,No,Primary,41.97754,-71.34353
Amvet Boulevard,2004,No,Primary,41.977048,-71.344557
Amvet Boulevard,2003,No,Primary,41.977048,-71.344557
Amvet Boulevard,2002,No,Primary,41.977048,-71.344557
Andover High,2014,No,High,42.6575,-71.1559
Andover High,2013,No,High,42.657463,-71.155895
Andover High,2012,No,High,42.657463,-71.155895
Andover High,2011,No,High,42.6578,-71.1552
Andover High,2010,No,High,42.6578,-71.1552
Andover High,2009,No,High,42.6578,-71.1552
Andover High,2008,No,High,42.65779,-71.15524
Andover High,2007,No,High,42.65779,-71.15524
Andover High,2006,No,High,42.65958,-71.15342
Andover High,2005,No,High,42.65435,-71.13705
Andover High,2004,No,High,42.659554,-71.152808
Andover High,2003,No,High,42.659554,-71.152808
Andover High,2002,No,High,42.659554,-71.152808
Andover West Middle,2014,No,Middle,42.6588,-71.152
Andover West Middle,2013,No,Middle,42.65273,-71.152881
Andover West Middle,2012,No,Middle,42.658797,-71.151954
Andover West Middle,2011,No,Middle,42.659813,-71.152976
Andover West Middle,2010,No,Middle,42.65273,-71.152883
Andover West Middle,2009,No,Middle,42.6527,-71.1529
Andover West Middle,2008,No,Middle,42.65858,-71.15211
Andover West Middle,2007,No,Middle,42.65858,-71.15211
Andover West Middle,2006,No,Middle,42.65955,-71.15266
Andover West Middle,2005,No,Middle,42.65991,-71.1543
Andover West Middle,2004,No,Middle,42.659404,-71.151226
Andover West Middle,2003,No,Middle,42.659404,-71.151226
Andover West Middle,2002,No,Middle,42.659404,-71.151226
Andrew B Cushman,2014,No,Primary,41.59833,-70.94136
Andrew B Cushman,2013,No,Primary,41.59979,-70.94161
Andrew B Cushman,2012,No,Primary,41.59928,-70.94158
Andrew B Cushman,2011,No,Primary,41.599794,-70.941609
Andrew B Cushman,2010,No,Primary,41.599794,-70.941609
Andrew B Cushman,2009,No,Primary,41.599794,-70.941609
Andrew B. Cushman School,2014,No,Primary,41.5978,-70.941
Andrew B. Cushman School,2013,No,Primary,41.59779,-70.941041
Andrew B. Cushman School,2012,No,Primary,41.597765,-70.941985
Andrew B. Cushman School,2011,No,Primary,41.599297,-70.941718
Anna Ware Jackson,2014,No,Primary,42.0121,-71.303
Anna Ware Jackson,2013,No,Primary,42.01205,-71.30295
Anna Ware Jackson,2012,No,Primary,42.01205,-71.30295
Anna Ware Jackson,2011,No,Primary,42.012,-71.3029
Anna Ware Jackson,2010,No,Primary,42.012,-71.3029
Anna Ware Jackson,2009,No,Primary,42.012,-71.3029
Anna Ware Jackson,2008,No,Primary,42.01205,-71.30295
Anna Ware Jackson,2007,No,Primary,42.01205,-71.30295
Anna Ware Jackson,2006,No,Primary,42.01161,-71.30328
Anna Ware Jackson,2005,No,Primary,42.01217,-71.30177
Anna Ware Jackson,2004,No,Primary,42.011609,-71.303284
Anna Ware Jackson,2003,No,Primary,42.011609,-71.303284
Anna Ware Jackson,2002,No,Primary,42.011609,-71.303284
Anne Mchugh,2014,No,Primary,42.2033,-72.619223
Anne T Dunphy,2014,No,Primary,42.39148,-72.730761
Anne T Dunphy,2013,No,Primary,42.3914,-72.73088
Anne T Dunphy,2012,No,Primary,42.39128,-72.732598
Anne T Dunphy,2011,No,Primary,42.391494,-72.730779
Anne T Dunphy,2010,No,Primary,42.3907,-72.7305
Anne T Dunphy,2009,No,Primary,42.3914,-72.73088
Anne T Dunphy,2008,No,Primary,42.3914,-72.73088
Anne T Dunphy,2007,No,Middle,42.38647,-72.76262
Anne T Dunphy,2006,No,Middle,42.38668,-72.7626
Anne T Dunphy,2005,No,Middle,42.386469,-72.762624
Anne T Dunphy,2004,No,Middle,42.386469,-72.762624
Anne T Dunphy,2003,No,Middle,42.386469,-72.762624
Annie E Fales,2014,No,Primary,42.2507,-71.6218
Annie E Fales,2013,No,Primary,42.25073,-71.621321
Annie E Fales,2012,No,Primary,42.250667,-71.62177
Annie E Fales,2011,No,Primary,42.2505,-71.6218
Annie E Fales,2010,No,Primary,42.2505,-71.6218
Annie E Fales,2009,No,Primary,42.2505,-71.6218
Annie E Fales,2008,No,Primary,42.25053,-71.62178
Annie E Fales,2007,No,Primary,42.25053,-71.62178
Annie E Fales,2006,No,Primary,42.24991,-71.62259
Annie E Fales,2005,No,Primary,42.2699,-71.62156
Annie E Fales,2004,No,Primary,42.250009,-71.621405
Annie E Fales,2003,No,Primary,42.250009,-71.621405
Annie E Fales,2002,No,Other,42.250009,-71.621405
Annie L Sargent School,2014,No,Primary,42.6708,-71.0982
Annie L Sargent School,2013,No,Primary,42.67078,-71.098421
Annie L Sargent School,2012,No,Primary,42.67081,-71.09821
Annie L Sargent School,2011,No,Primary,42.6708,-71.0982
Annie L Sargent School,2010,No,Primary,42.6708,-71.0982
Annie L Sargent School,2009,No,Primary,42.6708,-71.0982
Annie L Sargent School,2008,No,Primary,42.67081,-71.09821
Annie L Sargent School,2007,No,Primary,42.67081,-71.09821
Annie L Sargent School,2006,No,Primary,42.67112,-71.09752
Annie L Sargent School,2005,No,Primary,42.67156,-71.09769
Annie L Sargent School,2004,No,Primary,42.671118,-71.097517
Annie L Sargent School,2003,No,Primary,42.671118,-71.097517
Annie L Sargent School,2002,No,Primary,42.671118,-71.097517
Annie Sullivan Middle School,2014,No,Middle,42.1094,-71.3972
Annie Sullivan Middle School,2013,No,Middle,42.10884,-71.397001
Annie Sullivan Middle School,2012,No,Middle,42.10938,-71.39717
Annie Sullivan Middle School,2011,No,Middle,42.10991,-71.395225
Annie Sullivan Middle School,2010,No,Middle,42.108802,-71.397013
Annie Sullivan Middle School,2009,No,Middle,42.1088,-71.397
Annie Sullivan Middle School,2008,No,Middle,42.10938,-71.39717
Annie Sullivan Middle School,2007,No,Middle,42.10938,-71.39717
Annie Sullivan Middle School,2006,No,Middle,42.11394,-71.39574
Annie Sullivan Middle School,2005,No,Middle,42.113905,-71.395627
Another Course To College,2014,No,High,42.3504,-71.1459
Another Course To College,2013,No,High,42.35033,-71.145551
Another Course To College,2012,No,High,42.350353,-71.145895
Another Course To College,2011,No,High,42.349945,-71.145688
Another Course To College,2010,No,High,42.350359,-71.145581
Another Course To College,2009,No,High,42.3504,-71.1456
Another Course To College,2008,No,High,42.35034,-71.14605
